x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,3060.0,0.0,1,0.0
55.0,87.0,30.0,0.0,3004.0,10.0,0,0.0
22.0,133.0,10.0,0.0,2966.0,10.0,1,0.0
10.0,20.0,14.0,0.0,2930.0,10.0,0,0.0
46.0,22.0,10.0,0.0,2956.0,10.0,1,0.0
138.0,61.0,19.0,0.0,2996.0,10.0,0,0.0
84.0,118.0,20.0,0.0,3026.0,10.0,0,0.0
185.0,115.0,20.0,0.0,2964.0,10.0,0,0.0
125.0,38.0,30.0,0.0,2984.0,10.0,0,0.0
87.0,118.0,10.0,0.0,3028.0,10.0,1,0.0
84.0,180.0,12.0,0.0,2969.0,10.0,0,0.0
97.0,67.0,10.0,0.0,3017.0,10.0,1,0.0
87.0,191.0,10.0,0.0,2959.0,10.0,1,0.0
143.0,179.0,24.0,0.0,2961.0,10.0,0,0.0
139.0,97.0,4.0,0.0,3011.0,10.0,1,0.0
113.0,100.0,5.0,0.0,3037.0,10.0,1,0.0
15.0,87.0,20.0,0.0,2965.0,10.0,0,0.0
57.0,118.0,21.0,0.0,3004.0,10.0,0,0.0
159.0,196.0,6.0,0.0,2938.0,10.0,1,0.0
23.0,142.0,10.0,0.0,2963.0,10.0,1,0.0
178.0,123.0,30.0,0.0,2969.0,10.0,0,0.0
80.0,167.0,10.0,0.0,2981.0,10.0,1,0.0
119.0,37.0,20.0,0.0,2985.0,10.0,0,0.0
39.0,186.0,5.0,0.0,2945.0,10.0,1,0.0
154.0,7.0,32.0,0.0,2943.0,10.0,0,0.0
114.0,112.0,17.0,0.0,3032.0,10.0,0,0.0
125.0,49.0,17.0,0.0,2994.0,10.0,0,0.0
165.0,116.0,10.0,0.0,2984.0,10.0,1,0.0
42.0,165.0,22.0,0.0,2963.0,10.0,0,0.0
104.0,88.0,25.0,0.0,3038.0,10.0,0,0.0
54.0,30.0,10.0,0.0,2967.0,10.0,1,0.0
53.0,67.0,20.0,0.0,2993.0,10.0,0,0.0
194.0,129.0,20.0,0.0,2952.0,10.0,0,0.0
8.0,154.0,20.0,0.0,2944.0,10.0,0,0.0
8.0,69.0,20.0,0.0,2953.0,10.0,0,0.0
53.0,79.0,14.0,0.0,2999.0,10.0,0,0.0
158.0,20.0,19.0,0.0,2952.0,10.0,0,0.0
148.0,157.0,21.0,0.0,2976.0,10.0,0,0.0
48.0,30.0,50.0,0.0,2963.0,10.0,0,0.0
97.0,129.0,11.0,0.0,3021.0,10.0,0,0.0
71.0,131.0,11.0,0.0,3008.0,10.0,0,0.0
82.0,48.0,8.0,0.0,2995.0,10.0,1,0.0
62.0,50.0,20.0,0.0,2988.0,10.0,0,0.0
51.0,31.0,20.0,0.0,2966.0,10.0,0,0.0
13.0,152.0,20.0,0.0,2949.0,10.0,0,0.0
198.0,132.0,10.0,0.0,2947.0,10.0,1,0.0
137.0,1.0,10.0,0.0,2945.0,10.0,1,0.0
