x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,765.0,0.0,1,0.0
162.0,123.0,40.0,101.0,221.0,10.0,0,0.42
17.0,93.0,20.0,83.0,203.0,10.0,0,0.53
41.0,182.0,30.0,101.0,221.0,10.0,0,0.65
86.0,69.0,14.0,131.0,251.0,10.0,0,0.79
87.0,117.0,10.0,77.0,197.0,10.0,1,1.11
63.0,58.0,20.0,55.0,175.0,10.0,0,2.46
59.0,57.0,10.0,59.0,179.0,10.0,1,2.52
168.0,58.0,29.0,177.0,297.0,10.0,0,2.55
82.0,48.0,8.0,55.0,175.0,10.0,1,2.69
135.0,0.0,10.0,164.0,284.0,10.0,1,2.82
165.0,117.0,10.0,73.0,193.0,10.0,1,3.04
100.0,70.0,30.0,30.0,150.0,10.0,0,3.36
85.0,110.0,10.0,18.0,138.0,10.0,1,3.39
61.0,50.0,10.0,63.0,183.0,10.0,1,3.39
11.0,118.0,33.0,90.0,210.0,10.0,0,3.57
53.0,61.0,20.0,61.0,181.0,10.0,0,3.85
30.0,187.0,10.0,150.0,270.0,10.0,1,3.92
180.0,66.0,13.0,86.0,206.0,10.0,0,4.09
174.0,185.0,15.0,112.0,232.0,10.0,0,4.24
51.0,31.0,20.0,84.0,204.0,10.0,0,4.53
8.0,71.0,10.0,128.0,248.0,10.0,1,4.71
155.0,17.0,32.0,99.0,219.0,10.0,0,4.72
101.0,67.0,20.0,52.0,172.0,10.0,0,4.72
166.0,117.0,20.0,68.0,188.0,10.0,0,5.26
129.0,40.0,20.0,66.0,186.0,10.0,0,5.39
121.0,50.0,24.0,67.0,187.0,10.0,0,5.81
12.0,131.0,28.0,93.0,213.0,10.0,0,6.3
107.0,96.0,23.0,8.0,128.0,10.0,0,6.37
194.0,112.0,10.0,108.0,228.0,10.0,1,6.83
154.0,59.0,17.0,67.0,187.0,10.0,0,6.85
7.0,151.0,20.0,138.0,258.0,10.0,0,7.66
131.0,92.0,22.0,32.0,152.0,10.0,0,7.68
111.0,129.0,27.0,31.0,151.0,10.0,0,8.15
60.0,51.0,20.0,63.0,183.0,10.0,0,8.51
175.0,60.0,18.0,85.0,205.0,10.0,0,8.52
87.0,118.0,10.0,66.0,186.0,10.0,1,9.66
36.0,193.0,20.0,116.0,236.0,10.0,0,10.28
79.0,115.0,30.0,25.0,145.0,10.0,0,10.5
39.0,112.0,26.0,85.0,205.0,10.0,0,10.85
80.0,108.0,20.0,21.0,141.0,10.0,0,10.93
164.0,37.0,19.0,89.0,209.0,10.0,0,11.17
99.0,12.0,30.0,88.0,208.0,10.0,0,11.39
196.0,137.0,20.0,102.0,222.0,10.0,0,11.77
136.0,90.0,18.0,37.0,157.0,10.0,0,11.82
39.0,151.0,26.0,79.0,199.0,10.0,0,11.87
141.0,4.0,20.0,109.0,229.0,10.0,0,11.88
155.0,22.0,24.0,95.0,215.0,10.0,0,12.41
67.0,127.0,21.0,42.0,162.0,10.0,0,12.61
95.0,16.0,20.0,114.0,234.0,10.0,0,12.78
12.0,156.0,30.0,104.0,224.0,10.0,0,12.87
125.0,78.0,11.0,33.0,153.0,10.0,0,13.14
15.0,87.0,20.0,85.0,205.0,10.0,0,13.27
41.0,186.0,27.0,104.0,224.0,10.0,0,13.35
101.0,70.0,20.0,30.0,150.0,10.0,0,13.35
178.0,123.0,30.0,81.0,201.0,10.0,0,14.13
187.0,92.0,20.0,87.0,207.0,10.0,0,14.3
28.0,193.0,30.0,134.0,254.0,10.0,0,14.88
87.0,195.0,10.0,95.0,215.0,10.0,1,14.9
186.0,91.0,10.0,86.0,206.0,10.0,1,15.01
138.0,69.0,9.0,49.0,169.0,10.0,1,15.21
53.0,67.0,20.0,80.0,200.0,10.0,0,15.31
99.0,45.0,21.0,55.0,175.0,10.0,0,15.92
50.0,31.0,20.0,85.0,205.0,10.0,0,16.13
63.0,149.0,17.0,61.0,181.0,10.0,0,16.2
78.0,115.0,10.0,26.0,146.0,10.0,1,16.26
78.0,119.0,30.0,29.0,149.0,10.0,0,16.38
98.0,4.0,20.0,96.0,216.0,10.0,0,16.57
195.0,129.0,40.0,122.0,242.0,10.0,0,16.64
115.0,75.0,26.0,29.0,149.0,10.0,0,17.03
193.0,111.0,20.0,119.0,239.0,10.0,0,17.49
105.0,70.0,10.0,30.0,150.0,10.0,1,17.49
6.0,67.0,10.0,99.0,219.0,10.0,1,17.69
50.0,67.0,10.0,67.0,187.0,10.0,1,17.79
129.0,38.0,10.0,68.0,188.0,10.0,1,17.84
81.0,183.0,11.0,85.0,205.0,10.0,0,17.85
13.0,81.0,30.0,103.0,223.0,10.0,0,17.96
69.0,47.0,10.0,78.0,198.0,10.0,1,18.04
77.0,115.0,20.0,27.0,147.0,10.0,0,18.37
138.0,72.0,8.0,97.0,217.0,10.0,1,18.43
12.0,69.0,10.0,154.0,274.0,10.0,1,18.78
122.0,37.0,30.0,66.0,186.0,10.0,0,18.8
40.0,130.0,1.0,93.0,213.0,10.0,1,19.32
3.0,75.0,10.0,100.0,220.0,10.0,1,19.6
84.0,118.0,20.0,53.0,173.0,10.0,0,19.72
62.0,50.0,20.0,62.0,182.0,10.0,0,19.84
164.0,113.0,20.0,65.0,185.0,10.0,0,20.13
104.0,68.0,10.0,32.0,152.0,10.0,1,20.18
62.0,15.0,29.0,93.0,213.0,10.0,0,20.35
10.0,153.0,20.0,104.0,224.0,10.0,0,20.43
