x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,3693.0,0.0,1,0.0
106.0,83.0,20.0,18.0,338.0,90.0,0,0.67
97.0,71.0,10.0,29.0,349.0,90.0,1,0.91
103.0,91.0,20.0,9.0,329.0,90.0,0,4.33
85.0,134.0,20.0,37.0,357.0,90.0,0,5.39
91.0,43.0,10.0,57.0,377.0,90.0,1,5.8
82.0,100.0,10.0,18.0,338.0,90.0,1,6.4
83.0,147.0,20.0,71.0,391.0,90.0,0,7.9
130.0,47.0,10.0,60.0,380.0,90.0,1,8.3
101.0,74.0,30.0,26.0,346.0,90.0,0,9.44
83.0,108.0,10.0,18.0,338.0,90.0,1,10.18
78.0,154.0,10.0,58.0,378.0,90.0,1,10.98
146.0,113.0,20.0,47.0,367.0,90.0,0,12.52
101.0,55.0,30.0,66.0,386.0,90.0,0,14.36
30.0,54.0,30.0,108.0,428.0,90.0,0,17.24
84.0,133.0,10.0,36.0,356.0,90.0,1,19.33
90.0,74.0,10.0,65.0,385.0,90.0,1,22.45
107.0,73.0,30.0,27.0,347.0,90.0,0,23.13
76.0,157.0,20.0,61.0,381.0,90.0,0,24.44
139.0,102.0,10.0,39.0,359.0,90.0,1,25.42
53.0,168.0,20.0,82.0,402.0,90.0,0,28.99
98.0,59.0,10.0,41.0,361.0,90.0,1,30.54
57.0,73.0,30.0,50.0,370.0,90.0,0,31.9
51.0,190.0,30.0,127.0,447.0,90.0,0,32.16
79.0,106.0,20.0,51.0,371.0,90.0,0,34.61
55.0,97.0,20.0,45.0,365.0,90.0,0,35.82
146.0,62.0,20.0,59.0,379.0,90.0,0,37.46
81.0,32.0,10.0,93.0,413.0,90.0,1,37.65
158.0,122.0,30.0,187.0,507.0,90.0,0,37.9
108.0,82.0,30.0,40.0,360.0,90.0,0,39.86
31.0,63.0,30.0,78.0,398.0,90.0,0,47.08
37.0,48.0,10.0,207.0,527.0,90.0,1,47.43
45.0,88.0,30.0,56.0,376.0,90.0,0,53.45
88.0,41.0,10.0,60.0,380.0,90.0,1,55.15
155.0,108.0,20.0,82.0,402.0,90.0,0,70.9
38.0,94.0,10.0,88.0,408.0,90.0,1,74.82
79.0,31.0,10.0,185.0,505.0,90.0,1,77.05
55.0,188.0,30.0,98.0,418.0,90.0,0,80.25
110.0,72.0,10.0,231.0,551.0,90.0,1,81.59
154.0,44.0,30.0,213.0,533.0,90.0,0,88.49
83.0,149.0,20.0,163.0,483.0,90.0,0,89.41
65.0,164.0,20.0,95.0,415.0,90.0,0,93.2
73.0,112.0,10.0,149.0,469.0,90.0,1,95.49
32.0,93.0,20.0,184.0,504.0,90.0,0,101.46
148.0,57.0,10.0,108.0,428.0,90.0,1,103.66
100.0,47.0,20.0,164.0,484.0,90.0,0,107.65
81.0,80.0,10.0,259.0,579.0,90.0,1,110.21
160.0,136.0,20.0,291.0,611.0,90.0,0,111.07
60.0,171.0,20.0,290.0,610.0,90.0,0,120.62
109.0,73.0,10.0,139.0,459.0,90.0,1,131.36
73.0,110.0,20.0,241.0,561.0,90.0,0,146.96
89.0,80.0,20.0,161.0,481.0,90.0,0,156.08
40.0,34.0,10.0,311.0,631.0,90.0,1,161.95
69.0,167.0,20.0,190.0,510.0,90.0,0,179.61
32.0,191.0,10.0,236.0,556.0,90.0,1,201.5
101.0,37.0,30.0,264.0,584.0,90.0,0,209.69
36.0,96.0,10.0,377.0,697.0,90.0,1,211.24
74.0,31.0,10.0,280.0,600.0,90.0,1,229.35
108.0,26.0,10.0,367.0,687.0,90.0,1,240.54
66.0,81.0,10.0,364.0,684.0,90.0,1,254.11
28.0,96.0,20.0,279.0,599.0,90.0,0,258.08
33.0,188.0,30.0,431.0,751.0,90.0,0,259.37
155.0,38.0,10.0,309.0,629.0,90.0,1,259.72
