x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,3060.0,0.0,1,0.0
111.0,129.0,27.0,46.0,202.0,10.0,0,0.02
131.0,92.0,22.0,32.0,378.0,10.0,0,1.14
103.0,70.0,10.0,83.0,342.0,10.0,1,1.82
85.0,164.0,23.0,65.0,792.0,10.0,0,2.52
80.0,108.0,20.0,24.0,243.0,10.0,0,4.08
105.0,70.0,10.0,147.0,373.0,10.0,1,4.6
164.0,113.0,20.0,65.0,621.0,10.0,0,6.34
107.0,96.0,23.0,8.0,395.0,10.0,0,6.94
79.0,115.0,30.0,25.0,595.0,10.0,0,7.22
122.0,58.0,15.0,59.0,402.0,10.0,0,7.29
123.0,90.0,21.0,44.0,157.0,10.0,0,8.24
78.0,72.0,9.0,35.0,339.0,10.0,1,8.58
89.0,39.0,19.0,114.0,509.0,10.0,0,11.6
103.0,77.0,21.0,23.0,587.0,10.0,0,13.01
100.0,70.0,30.0,30.0,329.0,10.0,0,14.44
85.0,110.0,10.0,26.0,118.0,10.0,1,14.65
190.0,112.0,20.0,90.0,806.0,10.0,0,17.13
115.0,75.0,26.0,29.0,372.0,10.0,0,18.9
125.0,78.0,11.0,33.0,824.0,10.0,0,23.48
60.0,58.0,20.0,58.0,435.0,10.0,0,25.71
83.0,81.0,21.0,38.0,166.0,10.0,0,28.55
154.0,59.0,17.0,192.0,474.0,10.0,0,30.67
67.0,127.0,21.0,42.0,346.0,10.0,0,31.81
199.0,115.0,20.0,212.0,831.0,10.0,0,32.94
99.0,12.0,30.0,88.0,649.0,10.0,0,37.48
174.0,128.0,20.0,179.0,454.0,10.0,0,43.45
157.0,142.0,13.0,110.0,456.0,10.0,0,44.82
78.0,115.0,10.0,53.0,438.0,10.0,1,52.82
69.0,133.0,8.0,57.0,305.0,10.0,1,53.83
164.0,37.0,19.0,234.0,682.0,10.0,0,57.45
178.0,123.0,30.0,169.0,481.0,10.0,0,60.96
52.0,38.0,30.0,78.0,672.0,10.0,0,66.86
114.0,72.0,22.0,82.0,169.0,10.0,0,67.98
140.0,11.0,10.0,176.0,604.0,10.0,1,70.51
57.0,54.0,20.0,177.0,493.0,10.0,0,70.74
187.0,112.0,30.0,192.0,511.0,10.0,0,71.7
48.0,30.0,50.0,106.0,764.0,10.0,0,73.04
188.0,88.0,20.0,241.0,549.0,10.0,0,75.24
18.0,89.0,10.0,163.0,498.0,10.0,1,77.2
17.0,150.0,20.0,157.0,618.0,10.0,0,77.21
83.0,118.0,20.0,211.0,602.0,10.0,0,85.52
138.0,69.0,9.0,241.0,282.0,10.0,1,85.91
101.0,70.0,20.0,159.0,170.0,10.0,0,87.21
104.0,68.0,10.0,254.0,364.0,10.0,1,88.68
131.0,38.0,20.0,114.0,521.0,10.0,0,93.36
68.0,40.0,23.0,156.0,388.0,10.0,0,93.47
70.0,37.0,10.0,156.0,403.0,10.0,1,95.92
41.0,187.0,20.0,253.0,759.0,10.0,0,98.55
67.0,138.0,11.0,168.0,519.0,10.0,0,102.17
129.0,38.0,10.0,178.0,554.0,10.0,1,103.39
136.0,90.0,18.0,117.0,181.0,10.0,0,105.7
17.0,93.0,20.0,245.0,529.0,10.0,0,105.96
56.0,59.0,30.0,190.0,387.0,10.0,0,108.62
10.0,67.0,30.0,179.0,674.0,10.0,0,114.2
180.0,66.0,13.0,247.0,533.0,10.0,0,114.95
63.0,58.0,20.0,121.0,327.0,10.0,0,117.91
75.0,134.0,16.0,154.0,183.0,10.0,0,118.96
