x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,3060.0,0.0,1,0.0
17.0,93.0,20.0,147.0,627.0,10.0,0,0.93
41.0,182.0,30.0,164.0,644.0,10.0,0,1.06
63.0,58.0,20.0,55.0,535.0,10.0,0,2.46
59.0,57.0,10.0,59.0,539.0,10.0,1,2.52
100.0,70.0,30.0,30.0,510.0,10.0,0,3.36
85.0,110.0,10.0,18.0,498.0,10.0,1,3.39
129.0,40.0,20.0,66.0,546.0,10.0,0,5.39
107.0,96.0,23.0,8.0,488.0,10.0,0,6.37
180.0,66.0,13.0,150.0,630.0,10.0,0,7.13
51.0,31.0,20.0,142.0,622.0,10.0,0,7.66
131.0,92.0,22.0,32.0,512.0,10.0,0,7.68
111.0,129.0,27.0,31.0,511.0,10.0,0,8.15
82.0,48.0,8.0,179.0,659.0,10.0,1,8.74
53.0,61.0,20.0,148.0,628.0,10.0,0,9.34
154.0,59.0,17.0,93.0,573.0,10.0,0,9.5
175.0,60.0,18.0,100.0,580.0,10.0,0,10.02
79.0,115.0,30.0,25.0,505.0,10.0,0,10.5
80.0,108.0,20.0,21.0,501.0,10.0,0,10.93
136.0,90.0,18.0,37.0,517.0,10.0,0,11.82
67.0,127.0,21.0,42.0,522.0,10.0,0,12.61
125.0,78.0,11.0,33.0,513.0,10.0,0,13.14
101.0,70.0,20.0,30.0,510.0,10.0,0,13.35
99.0,12.0,30.0,112.0,592.0,10.0,0,14.5
178.0,123.0,30.0,85.0,565.0,10.0,0,14.82
138.0,69.0,9.0,49.0,529.0,10.0,1,15.21
63.0,149.0,17.0,61.0,541.0,10.0,0,16.2
78.0,115.0,10.0,26.0,506.0,10.0,1,16.26
115.0,75.0,26.0,29.0,509.0,10.0,0,17.03
105.0,70.0,10.0,30.0,510.0,10.0,1,17.49
164.0,113.0,20.0,65.0,545.0,10.0,0,20.13
60.0,51.0,20.0,152.0,632.0,10.0,0,20.53
114.0,72.0,22.0,31.0,511.0,10.0,0,20.9
103.0,77.0,21.0,23.0,503.0,10.0,0,21.67
83.0,81.0,21.0,25.0,505.0,10.0,0,22.46
123.0,90.0,21.0,25.0,505.0,10.0,0,23.93
78.0,72.0,9.0,35.0,515.0,10.0,1,24.01
61.0,50.0,10.0,197.0,677.0,10.0,1,26.69
50.0,31.0,20.0,142.0,622.0,10.0,0,26.94
103.0,70.0,10.0,30.0,510.0,10.0,1,27.33
75.0,173.0,30.0,77.0,557.0,10.0,0,30.36
129.0,38.0,10.0,126.0,606.0,10.0,1,33.06
155.0,17.0,32.0,205.0,685.0,10.0,0,33.59
166.0,117.0,20.0,200.0,680.0,10.0,0,33.93
77.0,115.0,20.0,50.0,530.0,10.0,0,34.02
81.0,183.0,11.0,166.0,646.0,10.0,0,34.86
69.0,133.0,8.0,45.0,525.0,10.0,1,35.66
62.0,15.0,29.0,175.0,655.0,10.0,0,38.29
68.0,40.0,23.0,68.0,548.0,10.0,0,40.42
75.0,134.0,16.0,42.0,522.0,10.0,0,41.53
53.0,59.0,20.0,100.0,580.0,10.0,0,42.02
122.0,58.0,15.0,47.0,527.0,10.0,0,42.49
193.0,131.0,20.0,152.0,632.0,10.0,0,43.37
104.0,68.0,10.0,69.0,549.0,10.0,1,43.51
101.0,67.0,20.0,208.0,688.0,10.0,0,44.33
165.0,113.0,10.0,66.0,546.0,10.0,1,44.47
70.0,37.0,10.0,69.0,549.0,10.0,1,45.04
99.0,45.0,21.0,158.0,638.0,10.0,0,45.75
85.0,164.0,23.0,65.0,545.0,10.0,0,45.94
60.0,58.0,20.0,58.0,538.0,10.0,0,49.89
157.0,142.0,13.0,70.0,550.0,10.0,0,50.07
181.0,89.0,10.0,87.0,567.0,10.0,1,52.64
52.0,38.0,30.0,78.0,558.0,10.0,0,54.47
83.0,188.0,30.0,119.0,599.0,10.0,0,57.49
56.0,59.0,30.0,60.0,540.0,10.0,0,59.67
196.0,137.0,20.0,219.0,699.0,10.0,0,59.78
78.0,119.0,30.0,106.0,586.0,10.0,0,59.86
164.0,37.0,19.0,218.0,698.0,10.0,0,60.58
186.0,91.0,10.0,210.0,690.0,10.0,1,61.41
57.0,157.0,26.0,140.0,620.0,10.0,0,61.91
18.0,89.0,10.0,91.0,571.0,10.0,1,62.03
89.0,39.0,19.0,71.0,551.0,10.0,0,65.61
183.0,120.0,10.0,149.0,629.0,10.0,1,67.13
131.0,38.0,20.0,78.0,558.0,10.0,0,67.63
187.0,112.0,30.0,111.0,591.0,10.0,0,71.07
174.0,128.0,20.0,79.0,559.0,10.0,0,78.61
98.0,4.0,20.0,228.0,708.0,10.0,0,79.08
190.0,112.0,20.0,163.0,643.0,10.0,0,79.14
29.0,139.0,10.0,84.0,564.0,10.0,1,79.94
140.0,11.0,10.0,150.0,630.0,10.0,1,80.13
12.0,66.0,20.0,137.0,617.0,10.0,0,80.5
30.0,142.0,10.0,137.0,617.0,10.0,1,84.89
57.0,54.0,20.0,95.0,575.0,10.0,0,90.26
6.0,67.0,10.0,242.0,722.0,10.0,1,94.16
40.0,183.0,20.0,210.0,690.0,10.0,0,94.31
174.0,185.0,15.0,268.0,748.0,10.0,0,94.81
11.0,118.0,33.0,268.0,748.0,10.0,0,95.15
192.0,113.0,20.0,212.0,692.0,10.0,0,95.26
103.0,67.0,20.0,115.0,595.0,10.0,0,95.36
84.0,118.0,20.0,211.0,691.0,10.0,0,97.99
55.0,64.0,30.0,203.0,683.0,10.0,0,98.54
103.0,66.0,20.0,159.0,639.0,10.0,0,101.29
67.0,138.0,11.0,104.0,584.0,10.0,0,102.86
187.0,92.0,20.0,255.0,735.0,10.0,0,104.6
121.0,50.0,24.0,270.0,750.0,10.0,0,105.6
151.0,66.0,11.0,115.0,595.0,10.0,0,105.96
122.0,37.0,30.0,235.0,715.0,10.0,0,106.26
90.0,4.0,22.0,233.0,713.0,10.0,0,108.11
87.0,118.0,10.0,263.0,743.0,10.0,1,109.35
141.0,8.0,20.0,203.0,683.0,10.0,0,110.8
83.0,118.0,20.0,167.0,647.0,10.0,0,112.58
125.0,38.0,30.0,182.0,662.0,10.0,0,113.56
25.0,146.0,30.0,248.0,728.0,10.0,0,113.63
39.0,151.0,26.0,267.0,747.0,10.0,0,114.04
165.0,181.0,22.0,175.0,655.0,10.0,0,114.11
100.0,6.0,30.0,176.0,656.0,10.0,0,114.56
26.0,147.0,20.0,202.0,682.0,10.0,0,117.21
165.0,117.0,10.0,290.0,770.0,10.0,1,117.5
62.0,50.0,20.0,241.0,721.0,10.0,0,118.61
13.0,152.0,20.0,205.0,685.0,10.0,0,119.11
17.0,150.0,20.0,148.0,628.0,10.0,0,122.43
179.0,141.0,20.0,213.0,693.0,10.0,0,124.3
87.0,117.0,10.0,307.0,787.0,10.0,1,129.6
172.0,114.0,20.0,134.0,614.0,10.0,0,129.73
188.0,88.0,20.0,155.0,635.0,10.0,0,130.05
50.0,67.0,10.0,266.0,746.0,10.0,1,133.79
60.0,153.0,11.0,209.0,689.0,10.0,0,135.2
35.0,160.0,16.0,155.0,635.0,10.0,0,137.89
185.0,123.0,30.0,203.0,683.0,10.0,0,138.78
178.0,140.0,10.0,167.0,647.0,10.0,1,141.24
