x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,1501.0,0.0,1,0.0
99.0,144.0,10.0,44.0,163.0,90.0,1,0.47
85.0,110.0,10.0,18.0,124.0,90.0,1,0.69
193.0,131.0,20.0,98.0,204.0,90.0,0,3.66
59.0,57.0,10.0,96.0,205.0,90.0,1,3.88
99.0,12.0,30.0,88.0,188.0,90.0,0,5.66
104.0,170.0,20.0,104.0,218.0,90.0,0,6.18
99.0,128.0,20.0,47.0,196.0,90.0,0,7.02
48.0,108.0,20.0,52.0,174.0,90.0,0,7.42
117.0,95.0,10.0,36.0,180.0,90.0,1,7.81
41.0,182.0,30.0,101.0,228.0,90.0,0,7.99
103.0,70.0,10.0,155.0,271.0,90.0,1,9.15
88.0,165.0,30.0,185.0,322.0,90.0,0,9.32
159.0,160.0,20.0,84.0,196.0,90.0,0,12.23
113.0,94.0,30.0,14.0,157.0,90.0,0,12.4
193.0,83.0,20.0,94.0,227.0,90.0,0,14.42
91.0,160.0,30.0,60.0,169.0,90.0,0,14.99
146.0,11.0,10.0,100.0,214.0,90.0,1,18.55
80.0,108.0,20.0,56.0,170.0,90.0,0,19.34
119.0,113.0,30.0,23.0,115.0,90.0,0,20.7
96.0,128.0,30.0,28.0,184.0,90.0,0,24.0
193.0,82.0,10.0,147.0,224.0,90.0,1,24.99
60.0,58.0,20.0,58.0,182.0,90.0,0,27.47
178.0,140.0,10.0,130.0,234.0,90.0,1,28.29
100.0,70.0,30.0,30.0,167.0,90.0,0,28.97
183.0,148.0,10.0,95.0,209.0,90.0,1,29.12
148.0,98.0,20.0,48.0,152.0,90.0,0,30.71
63.0,58.0,20.0,55.0,157.0,90.0,0,32.3
181.0,89.0,10.0,81.0,208.0,90.0,1,32.34
145.0,31.0,20.0,134.0,211.0,90.0,0,32.53
197.0,80.0,10.0,213.0,347.0,90.0,1,33.94
56.0,59.0,30.0,94.0,210.0,90.0,0,34.04
164.0,113.0,20.0,65.0,240.0,90.0,0,34.14
196.0,137.0,20.0,122.0,267.0,90.0,0,35.8
40.0,113.0,10.0,93.0,211.0,90.0,1,35.98
154.0,172.0,30.0,142.0,232.0,90.0,0,36.0
57.0,54.0,20.0,183.0,304.0,90.0,0,37.25
189.0,151.0,30.0,127.0,259.0,90.0,0,37.27
120.0,115.0,20.0,46.0,184.0,90.0,0,38.14
17.0,150.0,20.0,96.0,216.0,90.0,0,38.43
143.0,189.0,10.0,124.0,253.0,90.0,1,38.59
117.0,193.0,30.0,129.0,240.0,90.0,0,39.38
12.0,66.0,20.0,94.0,228.0,90.0,0,40.88
149.0,99.0,20.0,84.0,194.0,90.0,0,41.31
11.0,151.0,20.0,218.0,350.0,90.0,0,41.45
14.0,92.0,30.0,198.0,343.0,90.0,0,42.91
39.0,58.0,30.0,74.0,192.0,90.0,0,43.61
100.0,129.0,30.0,155.0,270.0,90.0,0,43.71
178.0,123.0,30.0,81.0,208.0,90.0,0,45.05
29.0,139.0,10.0,81.0,170.0,90.0,1,46.01
52.0,38.0,30.0,78.0,195.0,90.0,0,46.31
173.0,55.0,20.0,130.0,222.0,90.0,0,46.89
144.0,190.0,10.0,218.0,342.0,90.0,1,47.35
100.0,6.0,30.0,132.0,236.0,90.0,0,47.92
172.0,57.0,10.0,83.0,213.0,90.0,1,50.77
131.0,38.0,20.0,99.0,219.0,90.0,0,53.61
176.0,173.0,20.0,105.0,211.0,90.0,0,55.4
83.0,188.0,30.0,89.0,210.0,90.0,0,55.74
17.0,93.0,20.0,126.0,228.0,90.0,0,56.04
129.0,40.0,20.0,66.0,169.0,90.0,0,57.27
174.0,128.0,20.0,79.0,161.0,90.0,0,59.03
10.0,67.0,30.0,139.0,235.0,90.0,0,61.57
87.0,191.0,10.0,115.0,255.0,90.0,1,61.74
101.0,70.0,20.0,65.0,178.0,90.0,0,62.07
186.0,91.0,10.0,208.0,337.0,90.0,1,62.26
93.0,167.0,40.0,91.0,225.0,90.0,0,63.46
85.0,192.0,10.0,219.0,334.0,90.0,1,63.76
102.0,170.0,40.0,198.0,308.0,90.0,0,64.36
106.0,166.0,10.0,66.0,216.0,90.0,1,64.65
144.0,33.0,30.0,80.0,201.0,90.0,0,64.67
18.0,89.0,10.0,82.0,203.0,90.0,1,65.58
26.0,147.0,20.0,200.0,341.0,90.0,0,67.95
140.0,181.0,20.0,90.0,200.0,90.0,0,69.7
185.0,123.0,30.0,210.0,332.0,90.0,0,69.79
190.0,112.0,20.0,125.0,236.0,90.0,0,70.71
39.0,56.0,10.0,121.0,211.0,90.0,1,72.23
96.0,147.0,10.0,142.0,317.0,90.0,1,72.79
123.0,8.0,10.0,222.0,333.0,90.0,1,72.95
99.0,146.0,10.0,80.0,192.0,90.0,1,73.43
197.0,140.0,10.0,228.0,348.0,90.0,1,74.63
194.0,149.0,20.0,221.0,354.0,90.0,0,75.06
140.0,11.0,10.0,97.0,211.0,90.0,1,75.71
53.0,59.0,20.0,184.0,306.0,90.0,0,75.94
116.0,12.0,20.0,89.0,208.0,90.0,0,79.29
116.0,189.0,30.0,90.0,189.0,90.0,0,79.58
190.0,28.0,20.0,115.0,270.0,90.0,0,81.37
187.0,112.0,30.0,87.0,267.0,90.0,0,83.01
145.0,9.0,10.0,145.0,240.0,90.0,1,83.42
183.0,120.0,10.0,110.0,244.0,90.0,1,86.18
188.0,88.0,20.0,121.0,237.0,90.0,0,86.46
51.0,31.0,20.0,124.0,227.0,90.0,0,88.06
30.0,142.0,10.0,111.0,237.0,90.0,1,89.02
105.0,70.0,10.0,247.0,364.0,90.0,1,89.26
148.0,32.0,10.0,196.0,335.0,90.0,1,89.62
98.0,4.0,20.0,219.0,334.0,90.0,0,90.57
179.0,141.0,20.0,227.0,320.0,90.0,0,95.1
118.0,192.0,30.0,219.0,332.0,90.0,0,97.0
40.0,183.0,20.0,126.0,259.0,90.0,0,97.24
191.0,27.0,10.0,154.0,260.0,90.0,1,97.25
78.0,115.0,10.0,244.0,359.0,90.0,1,97.71
120.0,11.0,10.0,132.0,236.0,90.0,1,99.54
141.0,8.0,20.0,145.0,237.0,90.0,0,99.91
79.0,115.0,30.0,160.0,260.0,90.0,0,101.59
150.0,98.0,10.0,177.0,284.0,90.0,1,104.43
43.0,54.0,10.0,207.0,315.0,90.0,1,104.53
165.0,113.0,10.0,112.0,200.0,90.0,1,105.76
121.0,115.0,20.0,128.0,284.0,90.0,0,106.92
172.0,114.0,20.0,197.0,310.0,90.0,0,109.59
39.0,112.0,20.0,177.0,309.0,90.0,0,112.05
53.0,61.0,20.0,256.0,418.0,90.0,0,113.74
140.0,6.0,30.0,286.0,462.0,90.0,0,116.62
192.0,28.0,30.0,227.0,369.0,90.0,0,117.11
139.0,7.0,20.0,228.0,338.0,90.0,0,119.58
147.0,26.0,30.0,295.0,428.0,90.0,0,131.21
13.0,152.0,20.0,149.0,233.0,90.0,0,131.7
97.0,7.0,20.0,312.0,429.0,90.0,0,133.36
48.0,30.0,50.0,222.0,315.0,90.0,0,137.06
122.0,8.0,20.0,290.0,448.0,90.0,0,138.95
146.0,7.0,10.0,231.0,339.0,90.0,1,139.72
179.0,174.0,10.0,148.0,250.0,90.0,1,142.51
41.0,187.0,20.0,240.0,333.0,90.0,0,145.3
129.0,38.0,10.0,200.0,302.0,90.0,1,147.09
118.0,97.0,20.0,151.0,251.0,90.0,0,149.74
121.0,116.0,10.0,254.0,340.0,90.0,1,158.74
102.0,128.0,20.0,244.0,366.0,90.0,0,163.09
181.0,172.0,10.0,333.0,434.0,90.0,1,173.43
192.0,113.0,20.0,232.0,314.0,90.0,0,180.07
120.0,92.0,20.0,243.0,350.0,90.0,0,183.3
15.0,88.0,10.0,309.0,420.0,90.0,1,187.67
175.0,57.0,30.0,215.0,322.0,90.0,0,187.87
98.0,150.0,10.0,255.0,391.0,90.0,1,197.29
61.0,50.0,10.0,369.0,489.0,90.0,1,200.8
152.0,168.0,20.0,216.0,347.0,90.0,0,201.07
151.0,28.0,20.0,384.0,529.0,90.0,0,204.05
192.0,151.0,10.0,319.0,443.0,90.0,1,204.14
6.0,67.0,10.0,226.0,335.0,90.0,1,204.23
185.0,124.0,10.0,297.0,426.0,90.0,1,205.39
199.0,115.0,20.0,305.0,435.0,90.0,0,206.53
200.0,136.0,20.0,316.0,449.0,90.0,0,208.31
151.0,167.0,10.0,321.0,426.0,90.0,1,208.89
166.0,117.0,20.0,295.0,405.0,90.0,0,211.15
84.0,192.0,10.0,313.0,423.0,90.0,1,214.98
150.0,99.0,20.0,274.0,370.0,90.0,0,221.26
144.0,189.0,30.0,315.0,427.0,90.0,0,222.89
181.0,175.0,30.0,232.0,349.0,90.0,0,224.45
197.0,79.0,10.0,305.0,438.0,90.0,1,226.44
187.0,92.0,20.0,300.0,428.0,90.0,0,228.37
52.0,28.0,10.0,318.0,408.0,90.0,1,231.45
93.0,7.0,20.0,410.0,518.0,90.0,0,237.98
120.0,192.0,10.0,323.0,412.0,90.0,1,239.62
165.0,116.0,10.0,386.0,498.0,90.0,1,239.78
193.0,28.0,20.0,307.0,471.0,90.0,0,243.9
89.0,161.0,10.0,297.0,398.0,90.0,1,244.09
102.0,174.0,20.0,281.0,412.0,90.0,0,244.31
179.0,55.0,30.0,297.0,430.0,90.0,0,246.35
40.0,108.0,30.0,265.0,411.0,90.0,0,247.18
40.0,49.0,20.0,394.0,502.0,90.0,0,252.45
44.0,52.0,20.0,285.0,421.0,90.0,0,259.97
198.0,78.0,20.0,408.0,516.0,90.0,0,262.48
10.0,153.0,20.0,325.0,426.0,90.0,0,264.15
188.0,125.0,10.0,396.0,514.0,90.0,1,264.77
100.0,150.0,10.0,357.0,472.0,90.0,1,264.9
25.0,143.0,20.0,393.0,517.0,90.0,0,267.35
105.0,127.0,10.0,432.0,549.0,90.0,1,270.22
38.0,188.0,20.0,329.0,430.0,90.0,0,272.3
125.0,38.0,30.0,280.0,410.0,90.0,0,272.5
181.0,147.0,20.0,392.0,546.0,90.0,0,274.94
187.0,142.0,10.0,315.0,428.0,90.0,1,275.75
60.0,51.0,20.0,284.0,392.0,90.0,0,278.5
55.0,24.0,10.0,389.0,528.0,90.0,1,280.36
104.0,68.0,10.0,342.0,453.0,90.0,1,280.96
5.0,73.0,10.0,314.0,440.0,90.0,1,281.1
190.0,154.0,30.0,419.0,529.0,90.0,0,284.45
103.0,130.0,20.0,350.0,445.0,90.0,0,286.2
90.0,161.0,10.0,382.0,495.0,90.0,1,286.94
193.0,27.0,10.0,419.0,541.0,90.0,1,291.02
78.0,119.0,30.0,425.0,548.0,90.0,0,295.5
77.0,115.0,20.0,335.0,449.0,90.0,0,296.08
38.0,190.0,10.0,409.0,534.0,90.0,1,298.28
199.0,132.0,10.0,427.0,527.0,90.0,1,300.11
25.0,146.0,30.0,307.0,417.0,90.0,0,301.02
117.0,91.0,20.0,437.0,522.0,90.0,0,301.4
121.0,8.0,10.0,399.0,521.0,90.0,1,303.65
147.0,6.0,10.0,311.0,441.0,90.0,1,303.79
144.0,170.0,10.0,409.0,532.0,90.0,1,304.81
40.0,105.0,10.0,387.0,475.0,90.0,1,305.51
118.0,92.0,30.0,331.0,446.0,90.0,0,305.6
84.0,194.0,10.0,407.0,512.0,90.0,1,307.14
12.0,154.0,10.0,408.0,529.0,90.0,1,313.96
180.0,171.0,20.0,413.0,537.0,90.0,0,319.18
165.0,117.0,10.0,485.0,580.0,90.0,1,320.25
124.0,117.0,30.0,328.0,452.0,90.0,0,323.02
15.0,87.0,20.0,395.0,516.0,90.0,0,323.25
196.0,111.0,30.0,502.0,608.0,90.0,0,325.96
53.0,29.0,30.0,476.0,631.0,90.0,0,326.33
122.0,37.0,30.0,368.0,509.0,90.0,0,327.04
50.0,67.0,10.0,471.0,582.0,90.0,1,328.45
189.0,120.0,10.0,491.0,609.0,90.0,1,329.67
55.0,64.0,30.0,382.0,480.0,90.0,0,332.72
126.0,192.0,10.0,498.0,626.0,90.0,1,347.43
62.0,50.0,20.0,454.0,587.0,90.0,0,348.63
151.0,99.0,10.0,360.0,465.0,90.0,1,349.61
