x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,3213.0,0.0,1,0.0
94.0,119.0,25.0,19.0,178.0,10.0,0,0.5
98.0,89.0,29.0,11.0,764.0,10.0,0,1.5
103.0,97.0,9.0,4.0,161.0,10.0,1,2.02
131.0,92.0,22.0,64.0,193.0,10.0,0,2.73
75.0,134.0,16.0,42.0,437.0,10.0,0,4.29
107.0,96.0,23.0,8.0,535.0,10.0,0,4.41
75.0,173.0,30.0,88.0,529.0,10.0,0,4.74
83.0,112.0,28.0,20.0,419.0,10.0,0,6.87
125.0,78.0,11.0,33.0,486.0,10.0,0,8.37
149.0,103.0,17.0,49.0,472.0,10.0,0,10.15
84.0,81.0,11.0,24.0,310.0,10.0,0,10.15
76.0,102.0,15.0,24.0,332.0,10.0,0,11.05
78.0,72.0,9.0,35.0,294.0,10.0,1,11.09
101.0,127.0,31.0,27.0,741.0,10.0,0,13.04
115.0,75.0,26.0,29.0,227.0,10.0,0,14.14
123.0,90.0,21.0,25.0,289.0,10.0,0,14.57
98.0,77.0,7.0,23.0,440.0,10.0,1,14.73
141.0,132.0,18.0,169.0,569.0,10.0,0,14.98
55.0,100.0,22.0,45.0,510.0,10.0,0,16.27
186.0,149.0,25.0,143.0,742.0,10.0,0,17.8
135.0,110.0,7.0,36.0,489.0,10.0,1,18.16
122.0,58.0,15.0,94.0,367.0,10.0,0,18.97
103.0,77.0,21.0,34.0,437.0,10.0,0,21.76
111.0,129.0,27.0,31.0,385.0,10.0,0,23.8
83.0,81.0,21.0,25.0,283.0,10.0,0,24.88
109.0,45.0,14.0,58.0,388.0,10.0,0,24.94
63.0,149.0,17.0,61.0,572.0,10.0,0,26.98
67.0,127.0,21.0,42.0,691.0,10.0,0,27.16
114.0,72.0,22.0,31.0,531.0,10.0,0,30.21
112.0,78.0,34.0,164.0,339.0,10.0,0,31.38
136.0,90.0,18.0,37.0,609.0,10.0,0,32.01
118.0,139.0,13.0,42.0,571.0,10.0,0,36.84
