x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,765.0,0.0,1,0.0
78.0,72.0,9.0,35.0,185.0,10.0,1,0.1
8.0,74.0,20.0,95.0,245.0,10.0,0,0.15
107.0,96.0,23.0,8.0,158.0,10.0,0,0.41
53.0,175.0,28.0,143.0,293.0,10.0,0,0.42
197.0,140.0,10.0,104.0,254.0,10.0,1,0.45
55.0,64.0,30.0,57.0,207.0,10.0,0,0.98
123.0,36.0,10.0,68.0,218.0,10.0,1,1.23
63.0,58.0,20.0,55.0,205.0,10.0,0,1.44
125.0,38.0,30.0,66.0,216.0,10.0,0,1.46
192.0,113.0,20.0,92.0,242.0,10.0,0,1.73
87.0,191.0,10.0,91.0,241.0,10.0,1,1.82
30.0,187.0,10.0,135.0,285.0,10.0,1,1.87
122.0,13.0,27.0,89.0,239.0,10.0,0,1.87
103.0,70.0,10.0,30.0,180.0,10.0,1,1.9
60.0,58.0,20.0,58.0,208.0,10.0,0,1.9
99.0,12.0,30.0,88.0,238.0,10.0,0,2.58
103.0,77.0,21.0,23.0,173.0,10.0,0,2.72
15.0,87.0,20.0,85.0,235.0,10.0,0,3.03
7.0,142.0,20.0,142.0,292.0,10.0,0,3.43
13.0,152.0,20.0,101.0,251.0,10.0,0,4.65
23.0,137.0,20.0,98.0,248.0,10.0,0,4.65
83.0,118.0,20.0,27.0,177.0,10.0,0,5.33
114.0,72.0,22.0,31.0,181.0,10.0,0,5.75
68.0,40.0,23.0,68.0,218.0,10.0,0,7.49
26.0,138.0,10.0,128.0,278.0,10.0,1,7.54
188.0,88.0,20.0,88.0,238.0,10.0,0,7.6
136.0,90.0,18.0,37.0,187.0,10.0,0,7.93
3.0,75.0,10.0,100.0,250.0,10.0,1,8.18
80.0,108.0,20.0,21.0,171.0,10.0,0,8.58
101.0,67.0,20.0,37.0,187.0,10.0,0,8.67
28.0,193.0,30.0,119.0,269.0,10.0,0,8.82
53.0,59.0,20.0,62.0,212.0,10.0,0,8.96
67.0,127.0,21.0,42.0,192.0,10.0,0,9.06
68.0,50.0,10.0,76.0,226.0,10.0,1,9.34
78.0,119.0,30.0,29.0,179.0,10.0,0,9.42
131.0,38.0,20.0,69.0,219.0,10.0,0,9.48
39.0,151.0,26.0,79.0,229.0,10.0,0,9.6
103.0,66.0,20.0,34.0,184.0,10.0,0,10.04
67.0,138.0,11.0,50.0,200.0,10.0,0,10.24
100.0,70.0,30.0,30.0,180.0,10.0,0,10.49
137.0,1.0,10.0,137.0,287.0,10.0,1,10.56
8.0,89.0,13.0,148.0,298.0,10.0,0,10.68
12.0,69.0,10.0,139.0,289.0,10.0,1,10.78
41.0,187.0,20.0,105.0,255.0,10.0,0,10.92
53.0,29.0,30.0,85.0,235.0,10.0,0,10.92
82.0,48.0,8.0,55.0,205.0,10.0,1,11.03
65.0,42.0,12.0,153.0,303.0,10.0,0,11.23
37.0,190.0,10.0,109.0,259.0,10.0,1,11.58
143.0,0.0,10.0,121.0,271.0,10.0,1,12.48
121.0,46.0,3.0,106.0,256.0,10.0,1,12.71
10.0,67.0,30.0,95.0,245.0,10.0,0,13.29
113.0,100.0,5.0,170.0,320.0,10.0,1,13.39
32.0,47.0,27.0,90.0,240.0,10.0,0,13.83
23.0,142.0,10.0,87.0,237.0,10.0,1,13.88
178.0,147.0,10.0,97.0,247.0,10.0,1,14.13
121.0,36.0,20.0,95.0,245.0,10.0,0,14.19
175.0,60.0,18.0,85.0,235.0,10.0,0,14.23
114.0,122.0,10.0,153.0,303.0,10.0,1,14.53
165.0,113.0,10.0,66.0,216.0,10.0,1,14.58
62.0,50.0,20.0,62.0,212.0,10.0,0,14.93
104.0,68.0,10.0,32.0,182.0,10.0,1,16.65
79.0,115.0,30.0,25.0,175.0,10.0,0,16.7
29.0,139.0,10.0,81.0,231.0,10.0,1,16.84
78.0,115.0,10.0,26.0,176.0,10.0,1,17.22
77.0,115.0,20.0,27.0,177.0,10.0,0,17.3
85.0,110.0,10.0,18.0,168.0,10.0,1,17.47
100.0,6.0,30.0,94.0,244.0,10.0,0,17.69
123.0,90.0,21.0,25.0,175.0,10.0,0,17.78
83.0,81.0,21.0,25.0,175.0,10.0,0,18.11
129.0,40.0,20.0,66.0,216.0,10.0,0,18.56
121.0,50.0,24.0,54.0,204.0,10.0,0,18.76
127.0,60.0,23.0,68.0,218.0,10.0,0,18.92
115.0,75.0,26.0,29.0,179.0,10.0,0,19.21
25.0,146.0,30.0,87.0,237.0,10.0,0,19.24
190.0,112.0,20.0,90.0,240.0,10.0,0,19.76
25.0,143.0,20.0,86.0,236.0,10.0,0,20.15
8.0,8.0,11.0,130.0,280.0,10.0,0,20.31
97.0,65.0,20.0,51.0,201.0,10.0,0,20.43
193.0,131.0,20.0,98.0,248.0,10.0,0,20.62
181.0,147.0,20.0,93.0,243.0,10.0,0,20.81
105.0,70.0,10.0,30.0,180.0,10.0,1,21.02
87.0,118.0,10.0,51.0,201.0,10.0,1,21.11
141.0,4.0,20.0,104.0,254.0,10.0,0,21.12
64.0,52.0,20.0,101.0,251.0,10.0,0,21.29
7.0,152.0,10.0,112.0,262.0,10.0,1,22.55
35.0,186.0,10.0,150.0,300.0,10.0,1,22.8
186.0,96.0,20.0,130.0,280.0,10.0,0,23.16
101.0,70.0,20.0,30.0,180.0,10.0,0,23.72
89.0,39.0,19.0,61.0,211.0,10.0,0,24.19
187.0,112.0,30.0,87.0,237.0,10.0,0,24.41
39.0,186.0,5.0,115.0,265.0,10.0,1,24.58
53.0,61.0,20.0,61.0,211.0,10.0,0,24.87
84.0,194.0,10.0,95.0,245.0,10.0,1,25.06
154.0,59.0,17.0,67.0,217.0,10.0,0,25.09
138.0,69.0,9.0,49.0,199.0,10.0,1,25.14
69.0,47.0,10.0,63.0,213.0,10.0,1,25.18
111.0,129.0,27.0,31.0,181.0,10.0,0,25.66
40.0,183.0,20.0,102.0,252.0,10.0,0,26.09
125.0,78.0,11.0,33.0,183.0,10.0,0,26.65
193.0,111.0,20.0,104.0,254.0,10.0,0,27.14
131.0,92.0,22.0,32.0,182.0,10.0,0,27.33
195.0,129.0,40.0,107.0,257.0,10.0,0,27.41
185.0,115.0,20.0,91.0,241.0,10.0,0,27.68
95.0,74.0,20.0,81.0,231.0,10.0,0,27.76
26.0,41.0,14.0,94.0,244.0,10.0,0,27.83
159.0,121.0,20.0,99.0,249.0,10.0,0,27.9
159.0,196.0,6.0,178.0,328.0,10.0,1,28.02
103.0,67.0,20.0,33.0,183.0,10.0,0,28.71
12.0,154.0,10.0,103.0,253.0,10.0,1,28.87
87.0,196.0,30.0,96.0,246.0,10.0,0,28.99
52.0,28.0,10.0,86.0,236.0,10.0,1,29.45
78.0,184.0,20.0,149.0,299.0,10.0,0,30.07
84.0,118.0,20.0,38.0,188.0,10.0,0,30.25
65.0,77.0,19.0,148.0,298.0,10.0,0,30.69
135.0,171.0,27.0,103.0,253.0,10.0,0,31.08
143.0,5.0,10.0,106.0,256.0,10.0,1,31.4
109.0,48.0,3.0,75.0,225.0,10.0,1,33.07
140.0,11.0,10.0,97.0,247.0,10.0,1,33.29
12.0,85.0,10.0,89.0,239.0,10.0,1,33.53
123.0,33.0,20.0,70.0,220.0,10.0,0,33.53
69.0,133.0,8.0,45.0,195.0,10.0,1,34.0
84.0,192.0,10.0,93.0,243.0,10.0,1,34.0
55.0,51.0,17.0,208.0,358.0,10.0,0,34.38
87.0,117.0,10.0,62.0,212.0,10.0,1,34.94
194.0,112.0,10.0,94.0,244.0,10.0,1,35.08
166.0,117.0,20.0,68.0,218.0,10.0,0,35.17
162.0,123.0,40.0,86.0,236.0,10.0,0,35.19
39.0,112.0,26.0,70.0,220.0,10.0,0,35.28
50.0,67.0,10.0,59.0,209.0,10.0,1,35.56
7.0,151.0,20.0,123.0,273.0,10.0,0,35.79
59.0,57.0,10.0,59.0,209.0,10.0,1,36.1
187.0,142.0,10.0,96.0,246.0,10.0,1,36.53
157.0,142.0,13.0,70.0,220.0,10.0,0,36.58
138.0,72.0,8.0,82.0,232.0,10.0,1,36.69
177.0,146.0,10.0,108.0,258.0,10.0,1,37.12
75.0,134.0,16.0,42.0,192.0,10.0,0,37.27
18.0,89.0,10.0,82.0,232.0,10.0,1,37.34
56.0,59.0,30.0,60.0,210.0,10.0,0,37.6
48.0,30.0,50.0,87.0,237.0,10.0,0,38.03
197.0,113.0,20.0,97.0,247.0,10.0,0,38.31
97.0,67.0,10.0,63.0,213.0,10.0,1,38.39
81.0,183.0,11.0,85.0,235.0,10.0,0,38.53
97.0,7.0,20.0,93.0,243.0,10.0,0,38.67
53.0,31.0,10.0,101.0,251.0,10.0,1,38.77
19.0,51.0,19.0,105.0,255.0,10.0,0,39.63
87.0,195.0,10.0,95.0,245.0,10.0,1,39.82
61.0,50.0,10.0,63.0,213.0,10.0,1,39.93
52.0,38.0,30.0,78.0,228.0,10.0,0,40.15
189.0,120.0,10.0,91.0,241.0,10.0,1,40.82
22.0,133.0,10.0,112.0,262.0,10.0,1,41.27
199.0,115.0,20.0,100.0,250.0,10.0,0,41.51
42.0,174.0,13.0,94.0,244.0,10.0,0,41.58
155.0,17.0,32.0,99.0,249.0,10.0,0,41.9
198.0,132.0,10.0,103.0,253.0,10.0,1,42.71
122.0,58.0,15.0,47.0,197.0,10.0,0,42.84
70.0,37.0,10.0,69.0,219.0,10.0,1,42.96
15.0,88.0,10.0,85.0,235.0,10.0,1,43.0
59.0,83.0,24.0,167.0,317.0,10.0,0,43.47
60.0,51.0,20.0,63.0,213.0,10.0,0,43.82
129.0,38.0,10.0,68.0,218.0,10.0,1,44.4
172.0,114.0,20.0,73.0,223.0,10.0,0,44.45
26.0,147.0,20.0,87.0,237.0,10.0,0,44.57
175.0,143.0,20.0,142.0,292.0,10.0,0,44.85
180.0,93.0,10.0,157.0,307.0,10.0,1,45.13
63.0,149.0,17.0,61.0,211.0,10.0,0,45.14
189.0,95.0,10.0,89.0,239.0,10.0,1,45.44
62.0,15.0,29.0,93.0,243.0,10.0,0,45.92
93.0,13.0,30.0,87.0,237.0,10.0,0,45.92
99.0,45.0,21.0,55.0,205.0,10.0,0,45.99
194.0,129.0,20.0,118.0,268.0,10.0,0,46.01
165.0,116.0,10.0,66.0,216.0,10.0,1,46.79
40.0,130.0,1.0,78.0,228.0,10.0,1,47.36
30.0,142.0,10.0,81.0,231.0,10.0,1,47.51
54.0,30.0,10.0,90.0,240.0,10.0,1,48.53
104.0,5.0,26.0,131.0,281.0,10.0,0,49.27
165.0,117.0,10.0,67.0,217.0,10.0,1,49.85
63.0,55.0,10.0,125.0,275.0,10.0,1,50.26
85.0,164.0,23.0,65.0,215.0,10.0,0,51.8
36.0,193.0,20.0,112.0,262.0,10.0,0,51.93
141.0,8.0,20.0,100.0,250.0,10.0,0,52.11
129.0,176.0,18.0,85.0,235.0,10.0,0,53.16
155.0,22.0,24.0,95.0,245.0,10.0,0,53.81
17.0,93.0,20.0,83.0,233.0,10.0,0,54.36
196.0,137.0,20.0,102.0,252.0,10.0,0,54.46
108.0,141.0,13.0,210.0,360.0,10.0,0,54.84
151.0,66.0,11.0,61.0,211.0,10.0,0,55.0
123.0,31.0,20.0,80.0,230.0,10.0,0,55.07
195.0,132.0,6.0,203.0,353.0,10.0,1,55.11
183.0,120.0,10.0,85.0,235.0,10.0,1,55.23
51.0,31.0,20.0,84.0,234.0,10.0,0,56.02
53.0,67.0,20.0,65.0,215.0,10.0,0,56.03
13.0,81.0,30.0,89.0,239.0,10.0,0,56.65
98.0,193.0,27.0,142.0,292.0,10.0,0,57.75
187.0,92.0,20.0,87.0,237.0,10.0,0,57.85
8.0,154.0,20.0,106.0,256.0,10.0,0,57.91
196.0,111.0,30.0,96.0,246.0,10.0,0,58.45
185.0,123.0,30.0,88.0,238.0,10.0,0,58.46
186.0,91.0,10.0,86.0,236.0,10.0,1,59.34
14.0,84.0,20.0,101.0,251.0,10.0,0,60.2
12.0,66.0,20.0,94.0,244.0,10.0,0,60.34
181.0,89.0,10.0,81.0,231.0,10.0,1,60.79
66.0,58.0,20.0,139.0,289.0,10.0,0,60.82
122.0,37.0,30.0,66.0,216.0,10.0,0,61.14
57.0,54.0,20.0,62.0,212.0,10.0,0,61.69
180.0,66.0,13.0,86.0,236.0,10.0,0,61.75
139.0,7.0,20.0,100.0,250.0,10.0,0,61.84
162.0,118.0,20.0,71.0,221.0,10.0,0,62.09
164.0,113.0,20.0,65.0,215.0,10.0,0,62.18
86.0,69.0,14.0,116.0,266.0,10.0,0,62.26
135.0,0.0,10.0,149.0,299.0,10.0,1,62.67
75.0,173.0,30.0,77.0,227.0,10.0,0,63.02
14.0,92.0,30.0,86.0,236.0,10.0,0,63.74
100.0,144.0,17.0,189.0,339.0,10.0,0,64.36
21.0,85.0,20.0,128.0,278.0,10.0,0,64.41
8.0,69.0,20.0,125.0,275.0,10.0,0,64.41
57.0,157.0,26.0,71.0,221.0,10.0,0,64.53
140.0,6.0,30.0,102.0,252.0,10.0,0,64.68
60.0,153.0,11.0,66.0,216.0,10.0,0,64.71
93.0,7.0,20.0,93.0,243.0,10.0,0,64.73
185.0,124.0,10.0,88.0,238.0,10.0,1,65.32
125.0,49.0,17.0,230.0,380.0,10.0,0,66.48
85.0,192.0,10.0,93.0,243.0,10.0,1,67.91
185.0,96.0,30.0,141.0,291.0,10.0,0,67.93
12.0,156.0,30.0,104.0,254.0,10.0,0,68.2
50.0,31.0,20.0,85.0,235.0,10.0,0,68.35
174.0,128.0,20.0,79.0,229.0,10.0,0,69.09
178.0,123.0,30.0,81.0,231.0,10.0,0,69.56
186.0,94.0,20.0,86.0,236.0,10.0,0,70.44
38.0,188.0,20.0,107.0,257.0,10.0,0,70.5
28.0,77.0,12.0,160.0,310.0,10.0,0,71.26
184.0,116.0,20.0,103.0,253.0,10.0,0,71.32
8.0,71.0,10.0,113.0,263.0,10.0,1,71.42
90.0,4.0,22.0,96.0,246.0,10.0,0,72.12
195.0,97.0,20.0,95.0,245.0,10.0,0,72.52
83.0,197.0,20.0,103.0,253.0,10.0,0,72.55
80.0,167.0,10.0,162.0,312.0,10.0,1,73.03
140.0,3.0,10.0,104.0,254.0,10.0,1,73.29
165.0,181.0,22.0,103.0,253.0,10.0,0,74.48
10.0,153.0,20.0,104.0,254.0,10.0,0,74.9
29.0,121.0,46.0,214.0,364.0,10.0,0,75.07
46.0,40.0,15.0,192.0,342.0,10.0,0,75.44
38.0,190.0,10.0,109.0,259.0,10.0,1,75.7
140.0,4.0,10.0,104.0,254.0,10.0,1,76.11
11.0,118.0,33.0,90.0,240.0,10.0,0,76.37
42.0,72.0,18.0,120.0,270.0,10.0,0,76.65
11.0,151.0,20.0,102.0,252.0,10.0,0,76.71
24.0,140.0,20.0,85.0,235.0,10.0,0,78.04
55.0,24.0,10.0,88.0,238.0,10.0,1,78.42
189.0,83.0,43.0,144.0,294.0,10.0,0,78.54
179.0,141.0,20.0,89.0,239.0,10.0,0,78.81
95.0,16.0,20.0,99.0,249.0,10.0,0,79.22
79.0,193.0,30.0,129.0,279.0,10.0,0,80.0
189.0,97.0,20.0,107.0,257.0,10.0,0,80.2
8.0,73.0,20.0,101.0,251.0,10.0,0,80.29
151.0,132.0,6.0,105.0,255.0,10.0,1,80.32
66.0,52.0,10.0,89.0,239.0,10.0,1,81.9
41.0,182.0,30.0,101.0,251.0,10.0,0,82.3
183.0,170.0,17.0,133.0,283.0,10.0,0,82.45
83.0,188.0,30.0,89.0,239.0,10.0,0,82.74
180.0,147.0,10.0,92.0,242.0,10.0,1,82.86
35.0,160.0,16.0,88.0,238.0,10.0,0,84.02
12.0,131.0,28.0,93.0,243.0,10.0,0,84.34
6.0,67.0,10.0,99.0,249.0,10.0,1,84.73
164.0,37.0,19.0,89.0,239.0,10.0,0,86.31
190.0,110.0,20.0,117.0,267.0,10.0,0,86.77
16.0,84.0,20.0,113.0,263.0,10.0,0,86.87
178.0,140.0,10.0,87.0,237.0,10.0,1,86.93
188.0,125.0,10.0,91.0,241.0,10.0,1,87.22
5.0,162.0,26.0,113.0,263.0,10.0,0,88.86
41.0,186.0,27.0,104.0,254.0,10.0,0,88.93
23.0,123.0,15.0,230.0,380.0,10.0,0,89.51
26.0,45.0,8.0,162.0,312.0,10.0,1,90.73
98.0,4.0,20.0,96.0,246.0,10.0,0,90.83
17.0,150.0,20.0,96.0,246.0,10.0,0,92.79
187.0,97.0,10.0,119.0,269.0,10.0,1,92.82
5.0,73.0,10.0,98.0,248.0,10.0,1,92.9
174.0,185.0,15.0,112.0,262.0,10.0,0,92.99
119.0,37.0,20.0,108.0,258.0,10.0,0,93.06
199.0,132.0,10.0,104.0,254.0,10.0,1,94.95
179.0,151.0,20.0,259.0,409.0,10.0,0,96.57
55.0,87.0,30.0,143.0,293.0,10.0,0,97.52
27.0,135.0,10.0,141.0,291.0,10.0,1,99.81
87.0,30.0,10.0,128.0,278.0,10.0,1,100.79
168.0,58.0,29.0,162.0,312.0,10.0,0,101.17
65.0,53.0,10.0,112.0,262.0,10.0,1,104.31
200.0,136.0,20.0,106.0,256.0,10.0,0,104.84
82.0,194.0,10.0,116.0,266.0,10.0,1,106.23
143.0,179.0,24.0,211.0,361.0,10.0,0,109.19
48.0,106.0,23.0,113.0,263.0,10.0,0,109.52
124.0,191.0,24.0,136.0,286.0,10.0,0,110.34
177.0,145.0,10.0,119.0,269.0,10.0,1,111.69
190.0,109.0,10.0,128.0,278.0,10.0,1,114.53
32.0,178.0,10.0,169.0,319.0,10.0,1,114.71
176.0,144.0,20.0,131.0,281.0,10.0,0,119.72
137.0,4.0,10.0,164.0,314.0,10.0,1,126.36
138.0,61.0,19.0,202.0,352.0,10.0,0,128.13
22.0,61.0,17.0,210.0,360.0,10.0,0,133.58
184.0,140.0,15.0,296.0,446.0,10.0,0,134.02
25.0,165.0,24.0,313.0,463.0,10.0,0,134.42
148.0,157.0,21.0,258.0,408.0,10.0,0,135.66
193.0,12.0,3.0,314.0,464.0,10.0,1,138.5
104.0,176.0,19.0,170.0,320.0,10.0,0,140.5
68.0,156.0,28.0,256.0,406.0,10.0,0,141.39
85.0,193.0,25.0,250.0,400.0,10.0,0,145.13
134.0,6.0,20.0,177.0,327.0,10.0,0,145.69
121.0,48.0,17.0,223.0,373.0,10.0,0,148.05
63.0,192.0,12.0,173.0,323.0,10.0,0,150.48
24.0,131.0,31.0,249.0,399.0,10.0,0,150.77
20.0,72.0,21.0,191.0,341.0,10.0,0,151.8
53.0,180.0,4.0,218.0,368.0,10.0,1,156.18
113.0,105.0,23.0,185.0,335.0,10.0,0,157.8
95.0,50.0,25.0,177.0,327.0,10.0,0,158.09
78.0,169.0,10.0,228.0,378.0,10.0,1,162.94
60.0,184.0,7.0,266.0,416.0,10.0,1,167.5
1.0,54.0,14.0,227.0,377.0,10.0,0,174.29
38.0,183.0,10.0,249.0,399.0,10.0,1,178.58
154.0,7.0,32.0,290.0,440.0,10.0,0,182.57
12.0,113.0,2.0,273.0,423.0,10.0,1,185.74
134.0,157.0,20.0,358.0,508.0,10.0,0,188.74
83.0,180.0,15.0,206.0,356.0,10.0,0,193.11
146.0,166.0,24.0,306.0,456.0,10.0,0,197.15
74.0,55.0,3.0,291.0,441.0,10.0,1,204.54
6.0,193.0,13.0,339.0,489.0,10.0,0,209.42
135.0,45.0,7.0,228.0,378.0,10.0,1,211.47
80.0,190.0,13.0,384.0,534.0,10.0,0,213.7
105.0,26.0,24.0,263.0,413.0,10.0,0,216.75
59.0,139.0,26.0,261.0,411.0,10.0,0,229.56
17.0,32.0,16.0,411.0,561.0,10.0,0,234.18
161.0,158.0,24.0,333.0,483.0,10.0,0,236.73
19.0,38.0,16.0,394.0,544.0,10.0,0,244.03
37.0,146.0,10.0,250.0,400.0,10.0,1,248.98
66.0,196.0,23.0,357.0,507.0,10.0,0,250.9
146.0,3.0,24.0,372.0,522.0,10.0,0,251.36
156.0,93.0,25.0,361.0,511.0,10.0,0,252.89
142.0,27.0,11.0,310.0,460.0,10.0,0,255.35
110.0,8.0,26.0,418.0,568.0,10.0,0,255.69
145.0,19.0,20.0,265.0,415.0,10.0,0,255.96
186.0,65.0,39.0,407.0,557.0,10.0,0,263.42
7.0,119.0,30.0,301.0,451.0,10.0,0,271.38
89.0,176.0,13.0,367.0,517.0,10.0,0,272.99
46.0,131.0,21.0,281.0,431.0,10.0,0,275.81
57.0,118.0,21.0,361.0,511.0,10.0,0,276.64
42.0,165.0,22.0,323.0,473.0,10.0,0,277.96
162.0,162.0,20.0,283.0,433.0,10.0,0,280.19
23.0,176.0,20.0,293.0,443.0,10.0,0,280.31
46.0,22.0,10.0,344.0,494.0,10.0,1,282.42
197.0,29.0,16.0,349.0,499.0,10.0,0,286.39
45.0,142.0,15.0,408.0,558.0,10.0,0,288.27
158.0,132.0,12.0,298.0,448.0,10.0,0,297.25
84.0,180.0,12.0,301.0,451.0,10.0,0,298.32
23.0,168.0,13.0,419.0,569.0,10.0,0,301.49
28.0,160.0,27.0,333.0,483.0,10.0,0,303.01
111.0,189.0,3.0,443.0,593.0,10.0,1,307.29
28.0,187.0,16.0,439.0,589.0,10.0,0,312.87
56.0,148.0,20.0,467.0,617.0,10.0,0,319.63
149.0,78.0,6.0,387.0,537.0,10.0,1,319.78
142.0,60.0,13.0,353.0,503.0,10.0,0,323.55
37.0,177.0,21.0,362.0,512.0,10.0,0,331.14
85.0,85.0,14.0,509.0,659.0,10.0,0,333.45
172.0,55.0,11.0,395.0,545.0,10.0,0,336.28
112.0,6.0,39.0,511.0,661.0,10.0,0,341.34
20.0,59.0,20.0,442.0,592.0,10.0,0,344.82
144.0,59.0,18.0,382.0,532.0,10.0,0,345.79
88.0,143.0,17.0,461.0,611.0,10.0,0,356.18
179.0,5.0,9.0,476.0,626.0,10.0,1,362.16
174.0,194.0,8.0,402.0,552.0,10.0,1,364.11
136.0,111.0,19.0,541.0,691.0,10.0,0,368.54
53.0,79.0,14.0,412.0,562.0,10.0,0,369.01
137.0,10.0,21.0,380.0,530.0,10.0,0,369.19
92.0,178.0,26.0,411.0,561.0,10.0,0,371.4
181.0,70.0,25.0,465.0,615.0,10.0,0,374.59
97.0,129.0,11.0,524.0,674.0,10.0,0,375.39
155.0,107.0,10.0,490.0,640.0,10.0,1,377.91
110.0,184.0,10.0,391.0,541.0,10.0,1,383.45
62.0,38.0,19.0,479.0,629.0,10.0,0,388.64
131.0,136.0,18.0,558.0,708.0,10.0,0,390.45
71.0,131.0,11.0,439.0,589.0,10.0,0,398.99
168.0,119.0,14.0,498.0,648.0,10.0,0,400.22
110.0,110.0,14.0,532.0,682.0,10.0,0,403.67
158.0,20.0,19.0,507.0,657.0,10.0,0,404.02
56.0,90.0,15.0,469.0,619.0,10.0,0,404.13
73.0,81.0,19.0,572.0,722.0,10.0,0,404.97
127.0,143.0,7.0,481.0,631.0,10.0,1,407.98
200.0,162.0,24.0,434.0,584.0,10.0,0,409.15
41.0,43.0,30.0,447.0,597.0,10.0,0,414.15
144.0,92.0,23.0,451.0,601.0,10.0,0,416.53
18.0,35.0,24.0,501.0,651.0,10.0,0,422.0
171.0,36.0,6.0,510.0,660.0,10.0,1,427.8
100.0,53.0,22.0,558.0,708.0,10.0,0,430.31
54.0,37.0,21.0,527.0,677.0,10.0,0,431.95
159.0,105.0,20.0,516.0,666.0,10.0,0,436.48
40.0,95.0,25.0,442.0,592.0,10.0,0,436.51
158.0,81.0,23.0,449.0,599.0,10.0,0,441.92
10.0,20.0,14.0,485.0,635.0,10.0,0,459.6
68.0,115.0,20.0,505.0,655.0,10.0,0,462.66
172.0,179.0,1.0,499.0,649.0,10.0,1,471.73
139.0,97.0,4.0,565.0,715.0,10.0,1,472.78
114.0,112.0,17.0,546.0,696.0,10.0,0,486.14
104.0,88.0,25.0,593.0,743.0,10.0,0,489.6
69.0,150.0,17.0,504.0,654.0,10.0,0,490.7
