x,y,demand,open,close,servicetime,drone_serve,time
100.0,100.0,0.0,0.0,765.0,0.0,1,0.0
174.0,128.0,20.0,79.0,109.0,10.0,0,0.18
67.0,127.0,21.0,42.0,72.0,10.0,0,0.37
140.0,11.0,10.0,97.0,127.0,10.0,1,0.49
189.0,95.0,10.0,134.0,164.0,10.0,1,0.69
159.0,121.0,20.0,159.0,189.0,10.0,0,1.16
48.0,30.0,50.0,94.0,124.0,10.0,0,2.09
15.0,87.0,20.0,120.0,150.0,10.0,0,2.15
189.0,120.0,10.0,135.0,165.0,10.0,1,2.16
60.0,153.0,11.0,97.0,127.0,10.0,0,2.81
114.0,72.0,22.0,31.0,61.0,10.0,0,2.93
192.0,113.0,20.0,98.0,128.0,10.0,0,3.19
199.0,132.0,10.0,142.0,172.0,10.0,1,3.35
115.0,75.0,26.0,29.0,59.0,10.0,0,3.37
187.0,112.0,30.0,87.0,117.0,10.0,0,3.59
89.0,39.0,19.0,63.0,93.0,10.0,0,3.94
123.0,90.0,21.0,25.0,55.0,10.0,0,4.41
164.0,113.0,20.0,65.0,95.0,10.0,0,5.04
95.0,16.0,20.0,159.0,189.0,10.0,0,5.05
157.0,142.0,13.0,70.0,100.0,10.0,0,5.57
57.0,54.0,20.0,69.0,99.0,10.0,0,5.63
87.0,117.0,10.0,122.0,152.0,10.0,1,5.63
107.0,96.0,23.0,8.0,38.0,10.0,0,6.36
41.0,182.0,30.0,101.0,131.0,10.0,0,6.44
37.0,190.0,10.0,148.0,178.0,10.0,1,6.51
19.0,51.0,19.0,165.0,195.0,10.0,0,7.16
68.0,40.0,23.0,68.0,98.0,10.0,0,7.27
103.0,77.0,21.0,44.0,74.0,10.0,0,7.63
66.0,52.0,10.0,149.0,179.0,10.0,1,7.86
190.0,112.0,20.0,90.0,120.0,10.0,0,7.95
194.0,112.0,10.0,153.0,183.0,10.0,1,7.96
63.0,149.0,17.0,61.0,91.0,10.0,0,8.57
190.0,110.0,20.0,177.0,207.0,10.0,0,8.93
83.0,118.0,20.0,87.0,117.0,10.0,0,8.94
80.0,108.0,20.0,21.0,51.0,10.0,0,9.83
78.0,72.0,9.0,35.0,65.0,10.0,1,10.78
75.0,173.0,30.0,77.0,107.0,10.0,0,11.06
122.0,58.0,15.0,47.0,77.0,10.0,0,12.42
22.0,133.0,10.0,172.0,202.0,10.0,1,13.19
39.0,186.0,5.0,175.0,205.0,10.0,1,13.41
111.0,129.0,27.0,31.0,61.0,10.0,0,13.44
136.0,90.0,18.0,37.0,67.0,10.0,0,13.47
75.0,134.0,16.0,42.0,72.0,10.0,0,13.97
