x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,2535.0,0.0,1,0.0
89.0,39.0,23.0,36.0,431.0,10.0,0,1.09
81.0,57.0,8.0,17.0,482.0,10.0,1,2.12
85.0,75.0,37.0,15.0,546.0,10.0,0,2.62
79.0,72.0,22.0,9.0,93.0,10.0,0,2.63
78.0,63.0,19.0,10.0,226.0,10.0,0,5.65
60.0,23.0,16.0,99.0,451.0,10.0,0,6.25
79.0,80.0,4.0,13.0,509.0,10.0,1,8.49
48.0,47.0,19.0,31.0,566.0,10.0,0,9.78
65.0,80.0,20.0,11.0,149.0,10.0,0,9.88
70.0,94.0,32.0,24.0,383.0,10.0,0,11.05
86.0,40.0,22.0,34.0,289.0,10.0,0,11.11
137.0,96.0,9.0,116.0,459.0,10.0,1,13.39
44.0,36.0,9.0,108.0,393.0,10.0,1,14.73
54.0,33.0,20.0,40.0,415.0,10.0,0,15.08
66.0,91.0,16.0,21.0,434.0,10.0,0,15.12
108.0,30.0,18.0,70.0,815.0,10.0,0,15.32
78.0,111.0,22.0,41.0,315.0,10.0,0,15.91
81.0,36.0,17.0,35.0,600.0,10.0,0,16.99
44.0,58.0,30.0,28.0,380.0,10.0,0,19.92
90.0,44.0,6.0,32.0,682.0,10.0,1,20.79
103.0,44.0,12.0,42.0,420.0,10.0,0,21.02
120.0,47.0,18.0,55.0,494.0,10.0,0,23.11
107.0,77.0,34.0,37.0,451.0,10.0,0,25.84
29.0,60.0,14.0,42.0,312.0,10.0,0,27.05
82.0,103.0,15.0,100.0,298.0,10.0,0,27.14
66.0,40.0,20.0,30.0,226.0,10.0,0,29.48
113.0,35.0,9.0,55.0,671.0,10.0,1,34.02
33.0,117.0,20.0,59.0,840.0,10.0,0,38.4
139.0,73.0,10.0,150.0,667.0,10.0,1,47.53
39.0,100.0,31.0,98.0,550.0,10.0,0,52.45
104.0,54.0,13.0,184.0,357.0,10.0,0,53.42
12.0,48.0,4.0,62.0,614.0,10.0,1,55.15
69.0,6.0,8.0,64.0,745.0,10.0,1,58.41
82.0,100.0,18.0,189.0,765.0,10.0,0,64.11
44.0,116.0,27.0,111.0,433.0,10.0,0,66.7
120.0,60.0,18.0,129.0,424.0,10.0,0,80.98
41.0,36.0,13.0,97.0,435.0,10.0,0,85.08
114.0,109.0,16.0,147.0,591.0,10.0,0,88.94
65.0,0.0,20.0,106.0,607.0,10.0,0,104.18
119.0,73.0,15.0,175.0,881.0,10.0,0,104.55
64.0,132.0,8.0,198.0,382.0,10.0,1,133.05
99.0,34.0,9.0,274.0,453.0,10.0,1,139.6
139.0,68.0,25.0,159.0,587.0,10.0,0,143.74
116.0,13.0,5.0,196.0,389.0,10.0,1,164.9
116.0,105.0,23.0,352.0,922.0,10.0,0,174.6
46.0,133.0,7.0,193.0,532.0,10.0,1,177.0
32.0,6.0,11.0,285.0,596.0,10.0,0,181.14
109.0,139.0,8.0,227.0,796.0,10.0,1,182.83
140.0,42.0,13.0,256.0,668.0,10.0,0,184.67
42.0,29.0,12.0,222.0,379.0,10.0,0,197.48
32.0,52.0,32.0,384.0,944.0,10.0,0,211.5
64.0,115.0,15.0,332.0,868.0,10.0,0,273.35
58.0,11.0,9.0,365.0,772.0,10.0,1,275.78
15.0,4.0,23.0,306.0,621.0,10.0,0,282.63
120.0,22.0,39.0,340.0,692.0,10.0,0,284.39
137.0,137.0,27.0,319.0,598.0,10.0,0,309.88
137.0,101.0,12.0,470.0,1005.0,10.0,0,321.39
138.0,24.0,12.0,484.0,1072.0,10.0,0,323.62
120.0,102.0,18.0,356.0,537.0,10.0,0,353.96
23.0,19.0,16.0,432.0,1060.0,10.0,0,360.5
104.0,32.0,18.0,462.0,736.0,10.0,0,362.17
132.0,133.0,24.0,414.0,824.0,10.0,0,385.72
125.0,68.0,20.0,539.0,1116.0,10.0,0,401.24
113.0,32.0,36.0,431.0,841.0,10.0,0,403.57
4.0,71.0,19.0,539.0,865.0,10.0,0,428.53
121.0,124.0,21.0,550.0,769.0,10.0,0,436.99
92.0,22.0,18.0,601.0,1039.0,10.0,0,448.24
137.0,84.0,41.0,472.0,484.0,10.0,0,455.52
105.0,2.0,1.0,597.0,1312.0,10.0,1,456.19
98.0,4.0,20.0,606.0,935.0,10.0,0,461.35
137.0,7.0,40.0,574.0,793.0,10.0,0,467.84
49.0,140.0,3.0,607.0,1385.0,10.0,1,468.62
37.0,138.0,5.0,627.0,1170.0,10.0,1,478.38
140.0,36.0,1.0,540.0,984.0,10.0,1,494.9
102.0,52.0,15.0,567.0,824.0,10.0,0,509.69
116.0,22.0,32.0,540.0,681.0,10.0,0,518.23
34.0,20.0,15.0,641.0,683.0,10.0,0,533.08
107.0,102.0,12.0,632.0,1241.0,10.0,0,534.36
97.0,12.0,10.0,705.0,1065.0,10.0,1,551.43
69.0,115.0,20.0,630.0,1213.0,10.0,0,554.5
73.0,96.0,9.0,659.0,790.0,10.0,1,565.96
138.0,78.0,43.0,695.0,1044.0,10.0,0,587.09
104.0,73.0,17.0,759.0,1355.0,10.0,0,599.15
30.0,57.0,20.0,723.0,1239.0,10.0,0,604.79
63.0,129.0,7.0,762.0,1008.0,10.0,1,606.31
27.0,46.0,35.0,673.0,1118.0,10.0,0,620.23
139.0,110.0,19.0,740.0,912.0,10.0,0,624.07
38.0,122.0,13.0,805.0,1187.0,10.0,0,630.15
