x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,3598.0,0.0,1,0.0
13.0,80.0,30.0,57.0,377.0,90.0,0,2.21
16.0,90.0,20.0,57.0,377.0,90.0,0,3.36
87.0,63.0,30.0,41.0,361.0,90.0,0,4.0
78.0,61.0,40.0,12.0,332.0,90.0,0,4.76
80.0,63.0,20.0,12.0,332.0,90.0,0,5.32
75.0,64.0,20.0,7.0,327.0,90.0,0,5.77
76.0,65.0,40.0,7.0,327.0,90.0,0,6.55
65.0,80.0,10.0,11.0,331.0,90.0,1,7.24
80.0,22.0,10.0,49.0,369.0,90.0,1,8.33
47.0,36.0,20.0,41.0,361.0,90.0,0,10.35
77.0,15.0,10.0,55.0,375.0,90.0,1,14.23
63.0,100.0,10.0,30.0,350.0,90.0,1,16.42
26.0,24.0,20.0,93.0,413.0,90.0,0,22.94
63.0,103.0,20.0,54.0,374.0,90.0,0,28.43
61.0,66.0,10.0,52.0,372.0,90.0,1,35.89
91.0,71.0,10.0,140.0,460.0,90.0,1,39.19
50.0,29.0,10.0,45.0,365.0,90.0,1,40.58
54.0,102.0,20.0,153.0,473.0,90.0,0,55.37
20.0,93.0,10.0,93.0,413.0,90.0,1,59.33
96.0,23.0,30.0,97.0,417.0,90.0,0,92.48
26.0,23.0,50.0,184.0,504.0,90.0,0,109.97
61.0,107.0,10.0,252.0,572.0,90.0,1,130.37
15.0,94.0,30.0,188.0,508.0,90.0,0,133.53
60.0,66.0,30.0,143.0,463.0,90.0,0,136.44
98.0,28.0,10.0,293.0,613.0,90.0,1,141.5
94.0,18.0,30.0,193.0,513.0,90.0,0,156.93
23.0,22.0,20.0,277.0,597.0,90.0,0,198.16
60.0,111.0,10.0,346.0,666.0,90.0,1,214.1
47.0,63.0,30.0,246.0,566.0,90.0,0,216.03
85.0,85.0,20.0,245.0,565.0,90.0,0,223.42
15.0,96.0,10.0,280.0,600.0,90.0,1,235.22
91.0,91.0,10.0,344.0,664.0,90.0,1,262.44
45.0,68.0,30.0,341.0,661.0,90.0,0,267.07
60.0,115.0,20.0,440.0,760.0,90.0,0,323.64
19.0,96.0,10.0,374.0,694.0,90.0,1,332.91
17.0,25.0,10.0,374.0,694.0,90.0,1,356.06
18.0,107.0,10.0,475.0,795.0,90.0,1,357.17
103.0,19.0,30.0,394.0,714.0,90.0,0,382.46
15.0,23.0,30.0,467.0,787.0,90.0,0,388.44
106.0,81.0,20.0,452.0,772.0,90.0,0,403.09
103.0,12.0,20.0,491.0,811.0,90.0,0,403.27
49.0,70.0,20.0,436.0,756.0,90.0,0,411.36
48.0,72.0,20.0,528.0,848.0,90.0,0,415.89
11.0,23.0,10.0,561.0,881.0,90.0,1,416.1
62.0,125.0,30.0,540.0,860.0,90.0,0,503.96
45.0,71.0,10.0,621.0,941.0,90.0,1,504.96
104.0,82.0,30.0,544.0,864.0,90.0,0,522.44
20.0,109.0,10.0,568.0,888.0,90.0,1,531.31
62.0,128.0,20.0,633.0,953.0,90.0,0,538.77
98.0,75.0,10.0,643.0,963.0,90.0,1,581.15
100.0,5.0,20.0,588.0,908.0,90.0,0,583.41
94.0,1.0,10.0,686.0,1006.0,90.0,1,594.78
12.0,33.0,10.0,751.0,1071.0,90.0,1,596.23
66.0,131.0,10.0,728.0,1048.0,90.0,1,602.52
20.0,108.0,10.0,659.0,979.0,90.0,1,604.27
44.0,82.0,20.0,722.0,1042.0,90.0,0,612.03
12.0,31.0,20.0,659.0,979.0,90.0,0,638.1
95.0,68.0,20.0,741.0,1061.0,90.0,0,647.18
