x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,634.0,0.0,1,0.0
99.0,26.0,40.0,55.0,115.0,10.0,0,0.04
17.0,43.0,10.0,59.0,119.0,10.0,1,0.13
85.0,75.0,37.0,15.0,75.0,10.0,0,0.36
79.0,72.0,22.0,9.0,69.0,10.0,0,2.69
66.0,40.0,20.0,30.0,90.0,10.0,0,2.7
2.0,28.0,10.0,79.0,139.0,10.0,1,2.96
62.0,58.0,20.0,14.0,74.0,10.0,0,3.18
107.0,77.0,34.0,37.0,97.0,10.0,0,3.25
137.0,137.0,27.0,94.0,154.0,10.0,0,3.27
89.0,39.0,23.0,36.0,96.0,10.0,0,3.88
15.0,4.0,23.0,85.0,145.0,10.0,0,4.12
86.0,102.0,10.0,35.0,95.0,10.0,1,5.32
67.0,55.0,10.0,15.0,75.0,10.0,1,5.76
82.0,100.0,18.0,89.0,149.0,10.0,0,5.93
109.0,139.0,8.0,98.0,158.0,10.0,1,5.96
44.0,36.0,9.0,42.0,102.0,10.0,1,5.99
87.0,108.0,20.0,43.0,103.0,10.0,0,6.1
125.0,68.0,20.0,177.0,237.0,10.0,0,6.57
48.0,47.0,19.0,31.0,91.0,10.0,0,7.36
90.0,44.0,6.0,37.0,97.0,10.0,1,7.9
63.0,57.0,10.0,14.0,74.0,10.0,1,8.05
61.0,54.0,10.0,25.0,85.0,10.0,1,8.11
78.0,63.0,19.0,10.0,70.0,10.0,0,8.55
70.0,94.0,32.0,24.0,84.0,10.0,0,8.88
21.0,115.0,10.0,71.0,131.0,10.0,1,8.98
86.0,37.0,10.0,75.0,135.0,10.0,1,9.41
127.0,108.0,10.0,120.0,180.0,10.0,1,9.84
121.0,112.0,20.0,66.0,126.0,10.0,0,10.88
69.0,6.0,8.0,68.0,128.0,10.0,1,13.24
66.0,91.0,16.0,21.0,81.0,10.0,0,13.53
110.0,66.0,10.0,90.0,150.0,10.0,1,14.03
139.0,110.0,19.0,176.0,236.0,10.0,0,14.06
113.0,71.0,10.0,43.0,103.0,10.0,1,14.46
104.0,54.0,13.0,37.0,97.0,10.0,0,15.33
95.0,35.0,10.0,43.0,103.0,10.0,1,16.92
88.0,35.0,20.0,51.0,111.0,10.0,0,17.37
119.0,114.0,20.0,65.0,125.0,10.0,0,18.09
90.0,101.0,10.0,140.0,200.0,10.0,1,18.49
84.0,99.0,20.0,32.0,92.0,10.0,0,19.43
85.0,106.0,20.0,39.0,99.0,10.0,0,21.38
103.0,34.0,30.0,96.0,156.0,10.0,0,22.29
97.0,29.0,30.0,49.0,109.0,10.0,0,22.54
93.0,36.0,20.0,41.0,101.0,10.0,0,22.58
103.0,69.0,30.0,33.0,93.0,10.0,0,22.72
123.0,112.0,20.0,82.0,142.0,10.0,0,22.88
44.0,116.0,27.0,52.0,112.0,10.0,0,23.23
87.0,39.0,20.0,35.0,95.0,10.0,0,24.25
125.0,108.0,20.0,132.0,192.0,10.0,0,24.46
84.0,36.0,10.0,87.0,147.0,10.0,1,24.78
118.0,114.0,10.0,65.0,125.0,10.0,1,24.89
57.0,53.0,10.0,79.0,139.0,10.0,1,26.68
63.0,50.0,10.0,40.0,100.0,10.0,1,27.2
138.0,78.0,43.0,187.0,247.0,10.0,0,27.66
137.0,101.0,12.0,154.0,214.0,10.0,0,28.04
41.0,36.0,13.0,44.0,104.0,10.0,0,28.2
137.0,96.0,9.0,71.0,131.0,10.0,1,28.52
28.0,99.0,10.0,51.0,111.0,10.0,1,29.27
103.0,44.0,12.0,42.0,102.0,10.0,0,29.67
0.0,27.0,30.0,82.0,142.0,10.0,0,29.77
16.0,38.0,20.0,77.0,137.0,10.0,0,30.23
99.0,28.0,30.0,67.0,127.0,10.0,0,30.45
60.0,23.0,16.0,48.0,108.0,10.0,0,31.25
1.0,34.0,20.0,77.0,137.0,10.0,0,31.91
99.0,34.0,9.0,61.0,121.0,10.0,1,32.1
121.0,124.0,21.0,135.0,195.0,10.0,0,32.45
84.0,39.0,20.0,100.0,160.0,10.0,0,32.86
21.0,48.0,10.0,53.0,113.0,10.0,1,34.54
109.0,71.0,20.0,39.0,99.0,10.0,0,34.69
97.0,28.0,20.0,49.0,109.0,10.0,0,35.68
64.0,132.0,8.0,62.0,122.0,10.0,1,37.63
116.0,22.0,32.0,123.0,183.0,10.0,0,37.65
94.0,104.0,10.0,113.0,173.0,10.0,1,37.82
112.0,71.0,20.0,42.0,102.0,10.0,0,38.35
61.0,48.0,20.0,53.0,113.0,10.0,0,38.79
119.0,139.0,20.0,84.0,144.0,10.0,0,39.66
112.0,67.0,10.0,68.0,128.0,10.0,1,40.31
122.0,113.0,20.0,70.0,130.0,10.0,0,40.55
31.0,112.0,20.0,91.0,151.0,10.0,0,41.07
6.0,25.0,10.0,115.0,175.0,10.0,1,41.07
133.0,130.0,13.0,207.0,267.0,10.0,0,41.28
91.0,108.0,10.0,57.0,117.0,10.0,1,41.5
19.0,39.0,10.0,123.0,183.0,10.0,1,41.55
113.0,69.0,20.0,55.0,115.0,10.0,0,42.46
115.0,134.0,30.0,78.0,138.0,10.0,0,43.63
96.0,26.0,10.0,51.0,111.0,10.0,1,44.1
92.0,22.0,18.0,175.0,235.0,10.0,0,44.59
109.0,131.0,20.0,72.0,132.0,10.0,0,44.74
118.0,108.0,10.0,160.0,220.0,10.0,1,44.77
57.0,59.0,10.0,107.0,167.0,10.0,1,45.17
19.0,37.0,20.0,111.0,171.0,10.0,0,45.38
4.0,28.0,10.0,129.0,189.0,10.0,1,45.53
20.0,39.0,10.0,134.0,194.0,10.0,1,46.83
92.0,107.0,30.0,68.0,128.0,10.0,0,49.64
26.0,105.0,40.0,56.0,116.0,10.0,0,52.25
16.0,39.0,20.0,66.0,126.0,10.0,0,52.27
28.0,107.0,20.0,55.0,115.0,10.0,0,53.36
113.0,35.0,9.0,55.0,115.0,10.0,1,53.53
21.0,44.0,20.0,55.0,115.0,10.0,0,53.84
35.0,99.0,20.0,170.0,230.0,10.0,0,54.5
34.0,104.0,10.0,132.0,192.0,10.0,1,54.7
4.0,23.0,10.0,102.0,162.0,10.0,1,55.61
59.0,52.0,20.0,67.0,127.0,10.0,0,55.93
100.0,106.0,10.0,86.0,146.0,10.0,1,56.32
22.0,38.0,20.0,146.0,206.0,10.0,0,56.36
17.0,37.0,30.0,88.0,148.0,10.0,0,57.65
32.0,106.0,10.0,119.0,179.0,10.0,1,58.25
116.0,83.0,30.0,164.0,224.0,10.0,0,58.96
90.0,104.0,20.0,127.0,187.0,10.0,0,59.41
61.0,59.0,20.0,121.0,181.0,10.0,0,60.13
121.0,134.0,20.0,112.0,172.0,10.0,0,60.41
86.0,36.0,20.0,64.0,124.0,10.0,0,60.84
137.0,7.0,40.0,141.0,201.0,10.0,0,61.63
119.0,136.0,30.0,89.0,149.0,10.0,0,63.6
18.0,38.0,30.0,100.0,160.0,10.0,0,64.58
98.0,31.0,20.0,80.0,140.0,10.0,0,65.41
37.0,138.0,5.0,195.0,255.0,10.0,1,66.13
118.0,131.0,20.0,149.0,209.0,10.0,0,66.22
1.0,24.0,10.0,89.0,149.0,10.0,1,66.66
108.0,30.0,18.0,81.0,141.0,10.0,0,70.71
127.0,112.0,20.0,106.0,166.0,10.0,0,72.01
102.0,60.0,30.0,120.0,180.0,10.0,0,72.81
34.0,108.0,10.0,106.0,166.0,10.0,1,73.08
126.0,112.0,10.0,95.0,155.0,10.0,1,73.33
126.0,23.0,13.0,248.0,308.0,10.0,0,75.17
113.0,32.0,36.0,129.0,189.0,10.0,0,75.95
105.0,2.0,1.0,209.0,269.0,10.0,1,77.37
111.0,66.0,20.0,79.0,139.0,10.0,0,78.07
140.0,36.0,1.0,161.0,221.0,10.0,1,79.95
120.0,136.0,10.0,100.0,160.0,10.0,1,80.65
35.0,102.0,10.0,157.0,217.0,10.0,1,81.28
140.0,42.0,13.0,86.0,146.0,10.0,0,85.29
54.0,41.0,9.0,266.0,326.0,10.0,1,88.8
59.0,56.0,20.0,93.0,153.0,10.0,0,90.42
64.0,61.0,20.0,134.0,194.0,10.0,0,91.53
109.0,78.0,21.0,223.0,283.0,10.0,0,94.74
91.0,95.0,20.0,156.0,216.0,10.0,0,98.74
107.0,63.0,30.0,104.0,164.0,10.0,0,99.32
94.0,105.0,10.0,102.0,162.0,10.0,1,99.8
83.0,12.0,29.0,215.0,275.0,10.0,0,100.0
100.0,99.0,17.0,284.0,344.0,10.0,0,109.18
122.0,131.0,20.0,125.0,185.0,10.0,0,113.52
119.0,130.0,20.0,138.0,198.0,10.0,0,113.74
106.0,10.0,13.0,284.0,344.0,10.0,0,113.99
36.0,105.0,20.0,144.0,204.0,10.0,0,114.42
89.0,24.0,15.0,286.0,346.0,10.0,0,124.36
121.0,110.0,30.0,146.0,206.0,10.0,0,133.87
