x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,3598.0,0.0,1,0.0
61.0,66.0,10.0,9.0,594.0,90.0,1,0.01
78.0,61.0,40.0,12.0,1033.0,90.0,0,0.74
23.0,22.0,20.0,154.0,721.0,90.0,0,1.57
76.0,65.0,40.0,7.0,551.0,90.0,0,1.76
75.0,64.0,20.0,7.0,262.0,90.0,0,3.12
65.0,80.0,10.0,11.0,801.0,90.0,1,7.4
20.0,93.0,10.0,55.0,1105.0,90.0,1,7.67
47.0,63.0,30.0,24.0,804.0,90.0,0,9.38
80.0,22.0,10.0,49.0,142.0,90.0,1,12.26
91.0,71.0,10.0,21.0,928.0,90.0,1,16.25
85.0,85.0,20.0,91.0,719.0,90.0,0,17.95
47.0,36.0,20.0,41.0,380.0,90.0,0,21.43
13.0,80.0,30.0,57.0,197.0,90.0,0,21.84
45.0,68.0,30.0,25.0,1186.0,90.0,0,22.42
63.0,100.0,10.0,41.0,202.0,90.0,1,25.29
50.0,29.0,10.0,45.0,732.0,90.0,1,25.82
77.0,15.0,10.0,76.0,217.0,90.0,1,28.68
96.0,23.0,30.0,53.0,896.0,90.0,0,29.5
80.0,63.0,20.0,57.0,148.0,90.0,0,29.51
98.0,28.0,10.0,50.0,1216.0,90.0,1,30.15
94.0,18.0,30.0,57.0,940.0,90.0,0,32.31
61.0,107.0,10.0,102.0,721.0,90.0,1,32.34
19.0,96.0,10.0,57.0,1027.0,90.0,1,39.32
103.0,12.0,20.0,131.0,1171.0,90.0,0,39.68
16.0,90.0,20.0,57.0,1181.0,90.0,0,56.41
26.0,24.0,20.0,63.0,1274.0,90.0,0,56.46
60.0,66.0,30.0,93.0,512.0,90.0,0,57.82
87.0,63.0,30.0,105.0,297.0,90.0,0,58.24
63.0,103.0,20.0,155.0,274.0,90.0,0,60.92
17.0,25.0,10.0,106.0,963.0,90.0,1,78.63
49.0,70.0,20.0,204.0,988.0,90.0,0,92.6
103.0,19.0,30.0,157.0,950.0,90.0,0,94.75
26.0,23.0,50.0,231.0,458.0,90.0,0,95.76
60.0,111.0,10.0,109.0,904.0,90.0,1,100.4
18.0,107.0,10.0,136.0,1135.0,90.0,1,108.41
54.0,102.0,20.0,182.0,445.0,90.0,0,121.84
15.0,96.0,10.0,306.0,575.0,90.0,1,175.42
15.0,94.0,30.0,220.0,477.0,90.0,0,176.54
62.0,125.0,30.0,213.0,1187.0,90.0,0,178.83
12.0,31.0,20.0,251.0,1387.0,90.0,0,217.98
104.0,82.0,30.0,361.0,1047.0,90.0,0,229.84
106.0,81.0,20.0,269.0,955.0,90.0,0,249.75
48.0,72.0,20.0,327.0,1048.0,90.0,0,255.12
15.0,23.0,30.0,339.0,914.0,90.0,0,258.93
20.0,109.0,10.0,449.0,1007.0,90.0,1,273.73
60.0,115.0,20.0,446.0,755.0,90.0,0,284.14
67.0,123.0,20.0,427.0,1546.0,90.0,0,284.88
45.0,71.0,10.0,311.0,1252.0,90.0,1,295.53
91.0,91.0,10.0,394.0,614.0,90.0,1,318.9
62.0,128.0,20.0,501.0,1085.0,90.0,0,323.0
106.0,0.0,10.0,394.0,1685.0,90.0,1,328.79
94.0,1.0,10.0,442.0,1250.0,90.0,1,379.88
95.0,68.0,20.0,553.0,1250.0,90.0,0,383.41
66.0,131.0,10.0,414.0,1363.0,90.0,1,391.57
25.0,66.0,10.0,400.0,1593.0,90.0,1,394.04
11.0,23.0,10.0,554.0,888.0,90.0,1,435.54
20.0,108.0,10.0,544.0,1094.0,90.0,1,439.74
98.0,75.0,10.0,495.0,1112.0,90.0,1,493.22
44.0,62.0,30.0,678.0,1716.0,90.0,0,511.69
129.0,77.0,10.0,665.0,1754.0,90.0,1,513.38
14.0,107.0,20.0,691.0,1139.0,90.0,0,521.61
15.0,30.0,20.0,574.0,1436.0,90.0,0,522.04
44.0,82.0,20.0,541.0,1224.0,90.0,0,522.09
66.0,117.0,30.0,552.0,1612.0,90.0,0,533.97
100.0,5.0,20.0,708.0,788.0,90.0,0,572.47
12.0,33.0,10.0,766.0,1056.0,90.0,1,615.99
101.0,4.0,10.0,735.0,1152.0,90.0,1,618.45
101.0,68.0,10.0,672.0,1322.0,90.0,1,644.07
3.0,98.0,10.0,756.0,1467.0,90.0,1,650.37
21.0,28.0,40.0,762.0,1441.0,90.0,0,733.86
75.0,103.0,20.0,920.0,1458.0,90.0,0,745.08
7.0,92.0,20.0,925.0,1492.0,90.0,0,756.51
70.0,110.0,30.0,919.0,1657.0,90.0,0,770.65
111.0,78.0,10.0,786.0,1417.0,90.0,1,772.74
10.0,105.0,20.0,906.0,1898.0,90.0,0,801.54
116.0,10.0,20.0,849.0,1623.0,90.0,0,817.19
103.0,55.0,20.0,942.0,2094.0,90.0,0,818.03
41.0,64.0,20.0,887.0,1320.0,90.0,0,830.32
112.0,3.0,10.0,958.0,1893.0,90.0,1,841.94
27.0,32.0,20.0,935.0,1642.0,90.0,0,844.78
11.0,100.0,20.0,921.0,1104.0,90.0,0,852.09
47.0,57.0,30.0,981.0,1605.0,90.0,0,863.41
117.0,10.0,10.0,960.0,1693.0,90.0,1,871.3
29.0,36.0,20.0,1055.0,2113.0,90.0,0,876.2
49.0,48.0,10.0,1058.0,1908.0,90.0,1,919.24
73.0,119.0,30.0,1074.0,2060.0,90.0,0,933.38
8.0,102.0,10.0,1111.0,1505.0,90.0,1,987.77
123.0,64.0,20.0,1123.0,1504.0,90.0,0,988.77
112.0,2.0,20.0,1089.0,1943.0,90.0,0,990.74
46.0,52.0,10.0,1121.0,1655.0,90.0,1,1000.53
106.0,5.0,30.0,1061.0,1209.0,90.0,0,1027.29
70.0,113.0,30.0,1095.0,1666.0,90.0,0,1042.37
25.0,31.0,20.0,1148.0,1245.0,90.0,0,1047.6
56.0,56.0,40.0,1207.0,1960.0,90.0,0,1051.67
7.0,113.0,10.0,1222.0,1779.0,90.0,1,1065.13
25.0,46.0,20.0,1138.0,1647.0,90.0,0,1077.83
117.0,55.0,20.0,1188.0,1641.0,90.0,0,1105.75
128.0,0.0,10.0,1204.0,2040.0,90.0,1,1121.38
6.0,121.0,20.0,1293.0,2090.0,90.0,0,1170.58
131.0,4.0,40.0,1349.0,2085.0,90.0,0,1225.19
72.0,117.0,10.0,1279.0,1672.0,90.0,1,1235.72
27.0,44.0,20.0,1290.0,1681.0,90.0,0,1273.91
101.0,59.0,30.0,1461.0,1764.0,90.0,0,1293.56
10.0,118.0,20.0,1313.0,1879.0,90.0,0,1296.17
60.0,52.0,20.0,1376.0,1981.0,90.0,0,1305.76
38.0,16.0,10.0,1403.0,1989.0,90.0,1,1311.23
77.0,117.0,30.0,1418.0,1906.0,90.0,0,1324.46
4.0,137.0,30.0,1471.0,2125.0,90.0,0,1337.05
96.0,55.0,20.0,1483.0,1936.0,90.0,0,1348.75
79.0,128.0,30.0,1451.0,2076.0,90.0,0,1351.0
122.0,11.0,30.0,1435.0,2570.0,90.0,0,1377.99
29.0,10.0,30.0,1517.0,2270.0,90.0,0,1405.95
86.0,124.0,20.0,1511.0,2212.0,90.0,0,1443.99
101.0,32.0,20.0,1630.0,2751.0,90.0,0,1470.17
80.0,40.0,20.0,1536.0,2048.0,90.0,0,1523.16
26.0,15.0,20.0,1567.0,2591.0,90.0,0,1524.06
74.0,56.0,10.0,1691.0,2108.0,90.0,1,1543.67
14.0,133.0,30.0,1590.0,2207.0,90.0,0,1579.66
57.0,70.0,10.0,1596.0,2610.0,90.0,1,1585.74
18.0,123.0,20.0,1608.0,2391.0,90.0,0,1586.99
94.0,56.0,30.0,1632.0,1971.0,90.0,0,1589.12
130.0,16.0,30.0,1766.0,2437.0,90.0,0,1594.3
41.0,12.0,10.0,1730.0,1851.0,90.0,1,1606.87
123.0,19.0,20.0,1823.0,2759.0,90.0,0,1643.95
28.0,14.0,20.0,1665.0,2310.0,90.0,0,1655.67
103.0,33.0,10.0,1739.0,2457.0,90.0,1,1661.35
121.0,9.0,10.0,1681.0,1957.0,90.0,1,1675.58
116.0,34.0,20.0,1842.0,2749.0,90.0,0,1683.37
120.0,20.0,20.0,1866.0,2901.0,90.0,0,1697.5
86.0,109.0,10.0,1866.0,3079.0,90.0,1,1756.89
96.0,138.0,10.0,1902.0,2235.0,90.0,1,1767.27
24.0,19.0,10.0,1883.0,2464.0,90.0,1,1767.7
99.0,53.0,20.0,1815.0,1980.0,90.0,0,1773.56
98.0,46.0,20.0,1903.0,2086.0,90.0,0,1775.17
57.0,77.0,20.0,1880.0,2519.0,90.0,0,1802.21
92.0,123.0,10.0,1923.0,2424.0,90.0,1,1819.72
81.0,135.0,20.0,1892.0,2035.0,90.0,0,1821.2
24.0,105.0,10.0,1969.0,2427.0,90.0,1,1822.86
120.0,10.0,20.0,1874.0,1946.0,90.0,0,1842.64
64.0,59.0,10.0,1915.0,2085.0,90.0,1,1844.15
59.0,77.0,20.0,1985.0,2598.0,90.0,0,1853.42
57.0,87.0,10.0,1940.0,3025.0,90.0,1,1861.94
83.0,105.0,30.0,2029.0,2726.0,90.0,0,1861.95
98.0,116.0,30.0,2043.0,3110.0,90.0,0,1874.84
126.0,20.0,20.0,1950.0,2444.0,90.0,0,1875.39
19.0,116.0,10.0,1912.0,2280.0,90.0,1,1885.89
17.0,18.0,30.0,1940.0,2602.0,90.0,0,1904.78
9.0,9.0,10.0,2089.0,2658.0,90.0,1,1932.55
58.0,85.0,10.0,2053.0,2727.0,90.0,1,1974.54
95.0,121.0,10.0,2040.0,2495.0,90.0,1,1980.94
105.0,49.0,10.0,2160.0,2649.0,90.0,1,1984.94
3.0,17.0,10.0,2087.0,3040.0,90.0,1,2000.88
26.0,104.0,10.0,2116.0,2465.0,90.0,1,2009.86
4.0,15.0,20.0,2177.0,2765.0,90.0,0,2073.25
30.0,106.0,30.0,2089.0,2681.0,90.0,0,2076.62
119.0,20.0,10.0,2139.0,2811.0,90.0,1,2084.46
114.0,63.0,10.0,2234.0,2970.0,90.0,1,2122.56
28.0,115.0,10.0,2295.0,2673.0,90.0,1,2131.34
104.0,51.0,20.0,2304.0,2689.0,90.0,0,2142.49
64.0,89.0,10.0,2300.0,3242.0,90.0,1,2165.0
60.0,89.0,10.0,2255.0,3100.0,90.0,1,2173.45
116.0,23.0,20.0,2263.0,2874.0,90.0,0,2174.64
64.0,88.0,30.0,2324.0,3401.0,90.0,0,2188.32
113.0,36.0,10.0,2392.0,2952.0,90.0,1,2251.09
94.0,104.0,30.0,2449.0,2909.0,90.0,0,2292.48
56.0,95.0,10.0,2326.0,2834.0,90.0,1,2319.19
37.0,115.0,20.0,2454.0,2712.0,90.0,0,2319.3
51.0,115.0,10.0,2386.0,2989.0,90.0,1,2325.88
113.0,67.0,20.0,2450.0,2942.0,90.0,0,2379.06
7.0,52.0,20.0,2457.0,3283.0,90.0,0,2389.99
37.0,111.0,20.0,2467.0,3117.0,90.0,0,2444.69
115.0,41.0,20.0,2562.0,2974.0,90.0,0,2447.06
4.0,33.0,20.0,2517.0,2822.0,90.0,0,2469.77
98.0,36.0,10.0,2519.0,3464.0,90.0,1,2483.44
94.0,89.0,20.0,2540.0,3210.0,90.0,0,2486.34
111.0,70.0,20.0,2584.0,2995.0,90.0,0,2499.45
35.0,88.0,20.0,2626.0,3469.0,90.0,0,2500.24
109.0,25.0,10.0,2548.0,3202.0,90.0,1,2518.45
96.0,62.0,10.0,2541.0,3253.0,90.0,1,2521.49
105.0,26.0,30.0,2541.0,3397.0,90.0,0,2527.78
38.0,105.0,20.0,2690.0,3085.0,90.0,0,2564.17
26.0,102.0,40.0,2608.0,3372.0,90.0,0,2595.45
65.0,73.0,10.0,2620.0,3503.0,90.0,1,2596.81
93.0,61.0,10.0,2654.0,3325.0,90.0,1,2603.9
62.0,73.0,20.0,2649.0,3500.0,90.0,0,2607.35
95.0,103.0,20.0,2614.0,2927.0,90.0,0,2608.55
25.0,94.0,10.0,2764.0,3413.0,90.0,1,2608.71
9.0,42.0,20.0,2643.0,2895.0,90.0,0,2616.91
46.0,80.0,20.0,2689.0,3482.0,90.0,0,2641.18
64.0,78.0,10.0,2757.0,3352.0,90.0,1,2683.97
90.0,91.0,10.0,2771.0,3168.0,90.0,1,2704.01
36.0,94.0,30.0,2705.0,3467.0,90.0,0,2704.2
94.0,59.0,30.0,2732.0,3433.0,90.0,0,2721.75
30.0,58.0,20.0,2794.0,3467.0,90.0,0,2727.66
19.0,41.0,10.0,2790.0,3342.0,90.0,1,2729.54
10.0,50.0,20.0,2888.0,3038.0,90.0,0,2771.33
69.0,48.0,20.0,2796.0,3486.0,90.0,0,2785.19
26.0,91.0,10.0,2885.0,3460.0,90.0,1,2819.69
67.0,84.0,30.0,2880.0,3035.0,90.0,0,2849.62
102.0,33.0,30.0,2907.0,3226.0,90.0,0,2893.54
