x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,634.0,0.0,1,0.0
116.0,83.0,30.0,179.0,209.0,10.0,0,0.6
114.0,109.0,16.0,77.0,107.0,10.0,0,1.69
78.0,111.0,22.0,41.0,71.0,10.0,0,2.44
79.0,72.0,22.0,9.0,39.0,10.0,0,2.54
89.0,39.0,23.0,36.0,66.0,10.0,0,3.73
81.0,57.0,8.0,17.0,47.0,10.0,1,4.13
107.0,77.0,34.0,37.0,67.0,10.0,0,4.2
44.0,116.0,27.0,53.0,83.0,10.0,0,5.23
137.0,84.0,41.0,104.0,134.0,10.0,0,8.29
65.0,80.0,20.0,11.0,41.0,10.0,0,8.76
78.0,63.0,19.0,10.0,40.0,10.0,0,9.02
66.0,91.0,16.0,21.0,51.0,10.0,0,9.31
42.0,29.0,12.0,60.0,90.0,10.0,0,9.5
44.0,58.0,30.0,28.0,58.0,10.0,0,10.89
48.0,47.0,19.0,31.0,61.0,10.0,0,10.9
64.0,132.0,8.0,62.0,92.0,10.0,1,11.01
79.0,80.0,4.0,13.0,43.0,10.0,1,11.92
139.0,110.0,19.0,191.0,221.0,10.0,0,12.56
90.0,44.0,6.0,52.0,82.0,10.0,1,13.13
85.0,75.0,37.0,15.0,45.0,10.0,0,14.67
69.0,6.0,8.0,83.0,113.0,10.0,1,15.8
82.0,103.0,15.0,35.0,65.0,10.0,0,18.46
70.0,94.0,32.0,24.0,54.0,10.0,0,18.59
44.0,36.0,9.0,48.0,78.0,10.0,1,19.03
64.0,115.0,15.0,135.0,165.0,10.0,0,19.16
120.0,47.0,18.0,55.0,85.0,10.0,0,19.35
113.0,35.0,9.0,55.0,85.0,10.0,1,19.84
66.0,40.0,20.0,30.0,60.0,10.0,0,20.38
46.0,133.0,7.0,76.0,106.0,10.0,1,20.79
86.0,40.0,22.0,34.0,64.0,10.0,0,21.95
12.0,84.0,16.0,199.0,229.0,10.0,0,23.32
39.0,100.0,31.0,66.0,96.0,10.0,0,25.5
98.0,4.0,20.0,178.0,208.0,10.0,0,26.34
54.0,33.0,20.0,40.0,70.0,10.0,0,30.16
12.0,48.0,4.0,62.0,92.0,10.0,1,30.27
41.0,36.0,13.0,51.0,81.0,10.0,0,32.68
58.0,11.0,9.0,127.0,157.0,10.0,1,32.71
29.0,60.0,14.0,42.0,72.0,10.0,0,33.43
119.0,73.0,15.0,117.0,147.0,10.0,0,33.81
81.0,36.0,17.0,62.0,92.0,10.0,0,33.91
137.0,137.0,27.0,100.0,130.0,10.0,0,34.54
97.0,12.0,10.0,206.0,236.0,10.0,1,36.62
103.0,44.0,12.0,42.0,72.0,10.0,0,40.07
139.0,68.0,25.0,78.0,108.0,10.0,0,41.16
65.0,0.0,20.0,74.0,104.0,10.0,0,41.7
137.0,96.0,9.0,71.0,101.0,10.0,1,43.66
132.0,133.0,24.0,140.0,170.0,10.0,0,45.11
105.0,2.0,1.0,224.0,254.0,10.0,1,45.36
120.0,102.0,18.0,97.0,127.0,10.0,0,45.94
60.0,23.0,16.0,54.0,84.0,10.0,0,46.69
102.0,52.0,15.0,159.0,189.0,10.0,0,47.77
104.0,54.0,13.0,53.0,83.0,10.0,0,48.61
140.0,42.0,13.0,101.0,131.0,10.0,0,51.94
120.0,60.0,18.0,54.0,84.0,10.0,0,52.75
34.0,20.0,15.0,151.0,181.0,10.0,0,53.39
32.0,6.0,11.0,95.0,125.0,10.0,0,55.93
139.0,73.0,10.0,87.0,117.0,10.0,1,60.55
38.0,122.0,13.0,234.0,264.0,10.0,0,60.98
121.0,124.0,21.0,150.0,180.0,10.0,0,62.19
99.0,34.0,9.0,76.0,106.0,10.0,1,63.01
82.0,100.0,18.0,104.0,134.0,10.0,0,68.27
116.0,13.0,5.0,73.0,103.0,10.0,1,71.75
37.0,138.0,5.0,210.0,240.0,10.0,1,75.08
33.0,117.0,20.0,94.0,124.0,10.0,0,78.35
137.0,127.0,28.0,196.0,226.0,10.0,0,79.96
30.0,57.0,20.0,230.0,260.0,10.0,0,80.33
103.0,86.0,19.0,258.0,288.0,10.0,0,80.77
120.0,22.0,39.0,114.0,144.0,10.0,0,83.08
137.0,101.0,12.0,169.0,199.0,10.0,0,83.11
23.0,19.0,16.0,172.0,202.0,10.0,0,84.46
104.0,32.0,18.0,135.0,165.0,10.0,0,86.13
28.0,62.0,23.0,196.0,226.0,10.0,0,88.11
32.0,52.0,32.0,151.0,181.0,10.0,0,90.13
15.0,4.0,23.0,101.0,131.0,10.0,0,90.28
108.0,30.0,18.0,96.0,126.0,10.0,0,90.46
138.0,24.0,12.0,180.0,210.0,10.0,0,92.68
4.0,71.0,19.0,160.0,190.0,10.0,0,94.29
116.0,22.0,32.0,138.0,168.0,10.0,0,97.65
22.0,104.0,11.0,231.0,261.0,10.0,0,99.77
50.0,112.0,18.0,232.0,262.0,10.0,0,100.1
109.0,131.0,16.0,226.0,256.0,10.0,0,100.52
92.0,22.0,18.0,190.0,220.0,10.0,0,104.54
60.0,54.0,3.0,239.0,269.0,10.0,1,104.58
73.0,96.0,9.0,166.0,196.0,10.0,1,107.58
109.0,139.0,8.0,113.0,143.0,10.0,1,110.12
126.0,23.0,13.0,263.0,293.0,10.0,0,110.24
55.0,127.0,17.0,258.0,288.0,10.0,0,112.06
46.0,112.0,10.0,286.0,316.0,10.0,1,121.37
83.0,12.0,29.0,230.0,260.0,10.0,0,121.58
8.0,138.0,10.0,291.0,321.0,10.0,1,125.24
109.0,78.0,21.0,238.0,268.0,10.0,0,129.94
113.0,32.0,36.0,144.0,174.0,10.0,0,133.5
19.0,120.0,16.0,261.0,291.0,10.0,0,137.45
140.0,36.0,1.0,176.0,206.0,10.0,1,137.94
116.0,105.0,23.0,144.0,174.0,10.0,0,139.51
49.0,140.0,3.0,234.0,264.0,10.0,1,139.77
137.0,7.0,40.0,156.0,186.0,10.0,0,140.45
30.0,21.0,12.0,322.0,352.0,10.0,0,143.91
56.0,139.0,18.0,310.0,340.0,10.0,0,147.57
104.0,73.0,17.0,249.0,279.0,10.0,0,149.06
5.0,99.0,24.0,324.0,354.0,10.0,0,159.25
139.0,72.0,23.0,337.0,367.0,10.0,0,163.94
133.0,130.0,13.0,222.0,252.0,10.0,0,166.24
