x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,1351.0,0.0,1,0.0
35.0,76.0,10.0,35.0,258.0,90.0,1,1.74
74.0,93.0,20.0,23.0,246.0,90.0,0,2.58
61.0,54.0,10.0,168.0,422.0,90.0,1,3.12
93.0,36.0,20.0,41.0,257.0,90.0,0,3.68
101.0,96.0,10.0,40.0,301.0,90.0,1,4.99
1.0,34.0,20.0,77.0,317.0,90.0,0,5.66
67.0,55.0,10.0,15.0,188.0,90.0,1,5.71
102.0,104.0,20.0,111.0,347.0,90.0,0,5.8
87.0,39.0,20.0,35.0,255.0,90.0,0,7.94
0.0,27.0,30.0,155.0,378.0,90.0,0,8.83
63.0,57.0,10.0,14.0,272.0,90.0,1,9.94
74.0,96.0,30.0,26.0,257.0,90.0,0,10.59
113.0,71.0,10.0,185.0,442.0,90.0,1,11.28
21.0,48.0,10.0,53.0,312.0,90.0,1,12.04
103.0,69.0,30.0,33.0,217.0,90.0,0,12.91
97.0,29.0,30.0,49.0,355.0,90.0,0,13.58
91.0,78.0,10.0,22.0,248.0,90.0,1,14.53
28.0,99.0,10.0,51.0,270.0,90.0,1,15.2
28.0,107.0,20.0,96.0,385.0,90.0,0,16.69
89.0,73.0,10.0,19.0,197.0,90.0,1,17.44
28.0,74.0,20.0,107.0,341.0,90.0,0,18.77
119.0,114.0,20.0,65.0,308.0,90.0,0,18.98
10.0,118.0,10.0,76.0,282.0,90.0,1,20.76
135.0,6.0,30.0,91.0,282.0,90.0,0,21.25
16.0,138.0,10.0,86.0,325.0,90.0,1,21.59
62.0,58.0,20.0,53.0,350.0,90.0,0,22.34
10.0,137.0,30.0,89.0,301.0,90.0,0,22.74
27.0,77.0,10.0,177.0,456.0,90.0,1,23.14
25.0,26.0,20.0,62.0,254.0,90.0,0,23.39
32.0,77.0,20.0,38.0,322.0,90.0,0,24.25
93.0,75.0,30.0,81.0,335.0,90.0,0,26.49
109.0,71.0,20.0,39.0,285.0,90.0,0,26.61
95.0,35.0,10.0,79.0,369.0,90.0,1,27.79
127.0,28.0,30.0,70.0,284.0,90.0,0,28.58
97.0,28.0,20.0,49.0,400.0,90.0,0,28.61
84.0,99.0,20.0,32.0,287.0,90.0,0,29.63
99.0,96.0,10.0,38.0,247.0,90.0,1,31.55
86.0,102.0,10.0,35.0,233.0,90.0,1,31.66
118.0,114.0,10.0,65.0,289.0,90.0,1,34.67
17.0,43.0,10.0,93.0,391.0,90.0,1,35.62
109.0,131.0,20.0,72.0,312.0,90.0,0,36.52
24.0,26.0,20.0,122.0,367.0,90.0,0,37.82
8.0,119.0,20.0,79.0,406.0,90.0,0,38.48
74.0,99.0,20.0,96.0,323.0,90.0,0,41.47
39.0,128.0,10.0,65.0,297.0,90.0,1,41.52
121.0,112.0,20.0,108.0,389.0,90.0,0,41.87
21.0,44.0,20.0,55.0,334.0,90.0,0,45.55
2.0,28.0,10.0,79.0,399.0,90.0,1,46.52
26.0,105.0,40.0,56.0,313.0,90.0,0,46.98
87.0,108.0,20.0,192.0,434.0,90.0,0,47.26
40.0,132.0,20.0,68.0,351.0,90.0,0,49.52
130.0,27.0,30.0,109.0,400.0,90.0,0,50.38
85.0,106.0,20.0,75.0,364.0,90.0,0,50.59
28.0,33.0,20.0,55.0,268.0,90.0,0,53.43
127.0,29.0,20.0,70.0,290.0,90.0,0,54.08
21.0,26.0,20.0,217.0,458.0,90.0,0,55.07
119.0,139.0,20.0,174.0,357.0,90.0,0,59.15
129.0,9.0,10.0,84.0,385.0,90.0,1,59.98
132.0,24.0,10.0,233.0,462.0,90.0,1,60.58
96.0,26.0,10.0,93.0,371.0,90.0,1,68.31
115.0,134.0,30.0,78.0,263.0,90.0,0,72.38
76.0,99.0,20.0,181.0,421.0,90.0,0,84.28
112.0,71.0,20.0,99.0,346.0,90.0,0,85.58
1.0,24.0,10.0,247.0,471.0,90.0,1,87.67
16.0,39.0,20.0,199.0,473.0,90.0,0,93.72
77.0,100.0,20.0,277.0,508.0,90.0,0,103.67
95.0,77.0,10.0,201.0,401.0,90.0,1,104.65
4.0,125.0,30.0,239.0,478.0,90.0,0,104.96
43.0,135.0,10.0,186.0,322.0,90.0,1,122.98
91.0,108.0,10.0,271.0,542.0,90.0,1,128.86
63.0,50.0,10.0,285.0,494.0,90.0,1,131.18
96.0,74.0,10.0,306.0,482.0,90.0,1,135.31
8.0,138.0,30.0,165.0,385.0,90.0,0,138.66
86.0,36.0,20.0,262.0,565.0,90.0,0,144.38
8.0,124.0,10.0,164.0,364.0,90.0,1,145.66
21.0,115.0,10.0,213.0,469.0,90.0,1,151.78
4.0,23.0,10.0,308.0,596.0,90.0,1,153.66
104.0,106.0,20.0,297.0,527.0,90.0,0,156.97
5.0,119.0,20.0,323.0,585.0,90.0,0,175.13
135.0,3.0,20.0,185.0,364.0,90.0,0,177.45
103.0,106.0,30.0,204.0,439.0,90.0,0,184.7
3.0,135.0,20.0,327.0,597.0,90.0,0,192.13
88.0,35.0,20.0,217.0,426.0,90.0,0,200.07
6.0,135.0,40.0,249.0,488.0,90.0,0,207.94
119.0,136.0,30.0,250.0,467.0,90.0,0,213.6
99.0,26.0,40.0,223.0,428.0,90.0,0,214.97
135.0,0.0,10.0,249.0,487.0,90.0,1,216.9
107.0,105.0,10.0,355.0,655.0,90.0,1,218.75
136.0,29.0,10.0,344.0,545.0,90.0,1,219.53
42.0,136.0,10.0,227.0,465.0,90.0,1,224.31
122.0,113.0,20.0,236.0,445.0,90.0,0,228.31
120.0,136.0,10.0,351.0,548.0,90.0,1,229.07
126.0,112.0,10.0,390.0,660.0,90.0,1,235.26
99.0,28.0,30.0,288.0,547.0,90.0,0,238.64
43.0,140.0,10.0,334.0,546.0,90.0,1,248.34
28.0,78.0,10.0,399.0,609.0,90.0,1,251.27
136.0,0.0,30.0,346.0,571.0,90.0,0,256.44
123.0,112.0,20.0,331.0,532.0,90.0,0,257.73
98.0,31.0,20.0,349.0,671.0,90.0,0,269.73
121.0,134.0,20.0,437.0,647.0,90.0,0,271.73
113.0,69.0,20.0,286.0,525.0,90.0,0,274.84
25.0,80.0,20.0,289.0,531.0,90.0,0,276.64
6.0,25.0,10.0,435.0,656.0,90.0,1,277.91
2.0,132.0,10.0,434.0,675.0,90.0,1,283.96
94.0,70.0,20.0,448.0,718.0,90.0,0,293.01
34.0,108.0,10.0,414.0,658.0,90.0,1,293.67
16.0,38.0,20.0,349.0,505.0,90.0,0,297.31
127.0,112.0,20.0,477.0,755.0,90.0,0,297.98
92.0,107.0,30.0,396.0,601.0,90.0,0,303.61
21.0,25.0,20.0,343.0,514.0,90.0,0,303.73
84.0,36.0,10.0,481.0,713.0,90.0,1,303.98
31.0,112.0,20.0,351.0,532.0,90.0,0,304.98
98.0,70.0,10.0,386.0,591.0,90.0,1,308.85
17.0,37.0,30.0,417.0,619.0,90.0,0,310.16
61.0,48.0,20.0,348.0,617.0,90.0,0,311.41
59.0,52.0,20.0,452.0,702.0,90.0,0,313.05
80.0,97.0,10.0,337.0,637.0,90.0,1,323.01
112.0,67.0,10.0,386.0,609.0,90.0,1,326.3
0.0,117.0,30.0,434.0,666.0,90.0,0,338.81
111.0,66.0,20.0,439.0,738.0,90.0,0,344.84
103.0,34.0,30.0,483.0,729.0,90.0,0,348.36
137.0,3.0,20.0,425.0,679.0,90.0,0,353.43
36.0,132.0,10.0,412.0,669.0,90.0,1,353.5
86.0,37.0,10.0,373.0,636.0,90.0,1,372.38
22.0,22.0,10.0,398.0,646.0,90.0,1,377.06
34.0,104.0,10.0,559.0,885.0,90.0,1,381.5
4.0,28.0,10.0,509.0,769.0,90.0,1,400.34
30.0,79.0,20.0,461.0,732.0,90.0,0,403.87
134.0,31.0,20.0,421.0,654.0,90.0,0,406.47
137.0,6.0,10.0,542.0,748.0,90.0,1,415.09
24.0,24.0,10.0,492.0,738.0,90.0,1,416.78
105.0,110.0,20.0,502.0,700.0,90.0,0,424.72
94.0,72.0,20.0,559.0,790.0,90.0,0,426.32
36.0,135.0,10.0,506.0,760.0,90.0,1,426.79
122.0,131.0,20.0,478.0,791.0,90.0,0,441.15
32.0,106.0,10.0,501.0,758.0,90.0,1,443.98
127.0,108.0,10.0,597.0,822.0,90.0,1,449.37
1.0,109.0,10.0,557.0,739.0,90.0,1,450.48
18.0,38.0,30.0,500.0,720.0,90.0,0,451.88
14.0,131.0,10.0,628.0,869.0,90.0,1,452.11
10.0,134.0,10.0,548.0,758.0,90.0,1,457.98
103.0,111.0,20.0,581.0,805.0,90.0,0,473.28
100.0,106.0,10.0,480.0,713.0,90.0,1,475.08
78.0,92.0,30.0,488.0,677.0,90.0,0,476.62
34.0,138.0,20.0,591.0,863.0,90.0,0,484.02
94.0,105.0,10.0,578.0,806.0,90.0,1,494.94
57.0,53.0,10.0,546.0,793.0,90.0,1,500.75
84.0,39.0,20.0,611.0,769.0,90.0,0,505.27
102.0,110.0,10.0,675.0,894.0,90.0,1,507.69
32.0,79.0,20.0,562.0,814.0,90.0,0,518.9
19.0,37.0,20.0,597.0,805.0,90.0,0,522.9
131.0,31.0,20.0,526.0,734.0,90.0,0,523.9
94.0,104.0,10.0,667.0,900.0,90.0,1,529.37
6.0,113.0,20.0,580.0,908.0,90.0,0,529.4
110.0,66.0,10.0,557.0,803.0,90.0,1,530.67
119.0,130.0,20.0,586.0,871.0,90.0,0,544.31
30.0,24.0,20.0,595.0,827.0,90.0,0,547.87
59.0,56.0,20.0,640.0,885.0,90.0,0,554.8
30.0,136.0,10.0,716.0,926.0,90.0,1,560.1
90.0,104.0,20.0,739.0,1015.0,90.0,0,569.15
