x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,634.0,0.0,1,0.0
64.0,132.0,8.0,62.0,92.0,10.0,1,0.14
137.0,96.0,9.0,71.0,101.0,10.0,1,0.36
82.0,100.0,18.0,104.0,134.0,10.0,0,0.53
78.0,63.0,19.0,10.0,40.0,10.0,0,0.78
28.0,99.0,10.0,51.0,81.0,10.0,1,1.23
116.0,132.0,10.0,177.0,207.0,10.0,1,1.29
85.0,106.0,20.0,45.0,75.0,10.0,0,1.31
79.0,72.0,22.0,9.0,39.0,10.0,0,2.17
89.0,39.0,23.0,36.0,66.0,10.0,0,2.17
69.0,6.0,8.0,83.0,113.0,10.0,1,3.71
61.0,48.0,20.0,68.0,98.0,10.0,0,3.87
26.0,105.0,40.0,56.0,86.0,10.0,0,4.95
48.0,47.0,19.0,31.0,61.0,10.0,0,5.15
118.0,114.0,10.0,65.0,95.0,10.0,1,5.31
32.0,106.0,10.0,134.0,164.0,10.0,1,6.0
88.0,35.0,20.0,66.0,96.0,10.0,0,6.97
87.0,39.0,20.0,35.0,65.0,10.0,0,7.24
35.0,99.0,20.0,185.0,215.0,10.0,0,7.88
98.0,31.0,20.0,95.0,125.0,10.0,0,8.69
62.0,58.0,20.0,26.0,56.0,10.0,0,9.6
70.0,94.0,32.0,24.0,54.0,10.0,0,9.87
41.0,36.0,13.0,51.0,81.0,10.0,0,10.94
113.0,32.0,36.0,144.0,174.0,10.0,0,11.88
67.0,55.0,10.0,15.0,45.0,10.0,1,12.4
66.0,91.0,16.0,21.0,51.0,10.0,0,12.52
113.0,69.0,20.0,70.0,100.0,10.0,0,12.66
85.0,75.0,37.0,15.0,45.0,10.0,0,13.25
63.0,57.0,10.0,15.0,45.0,10.0,1,13.46
84.0,36.0,10.0,102.0,132.0,10.0,1,13.61
64.0,61.0,20.0,149.0,179.0,10.0,0,14.1
57.0,59.0,10.0,122.0,152.0,10.0,1,14.73
103.0,44.0,12.0,42.0,72.0,10.0,0,14.91
108.0,30.0,18.0,96.0,126.0,10.0,0,16.48
21.0,44.0,20.0,55.0,85.0,10.0,0,17.67
16.0,38.0,20.0,92.0,122.0,10.0,0,18.32
112.0,67.0,10.0,83.0,113.0,10.0,1,18.35
84.0,99.0,20.0,32.0,62.0,10.0,0,19.74
107.0,77.0,34.0,37.0,67.0,10.0,0,20.23
140.0,42.0,13.0,101.0,131.0,10.0,0,20.81
21.0,48.0,10.0,53.0,83.0,10.0,1,21.83
103.0,69.0,30.0,33.0,63.0,10.0,0,21.85
63.0,50.0,10.0,55.0,85.0,10.0,1,22.24
122.0,131.0,20.0,140.0,170.0,10.0,0,22.28
111.0,66.0,20.0,94.0,124.0,10.0,0,23.97
95.0,35.0,10.0,49.0,79.0,10.0,1,24.02
99.0,28.0,30.0,82.0,112.0,10.0,0,25.92
109.0,71.0,20.0,39.0,69.0,10.0,0,26.14
16.0,39.0,20.0,81.0,111.0,10.0,0,26.5
66.0,40.0,20.0,30.0,60.0,10.0,0,26.9
99.0,26.0,40.0,70.0,100.0,10.0,0,28.28
