x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,634.0,0.0,1,0.0
107.0,77.0,34.0,0.0,587.0,10.0,0,0.0
109.0,139.0,8.0,0.0,545.0,10.0,1,0.0
48.0,47.0,19.0,0.0,593.0,10.0,0,0.0
116.0,22.0,32.0,0.0,558.0,10.0,0,0.0
121.0,124.0,21.0,0.0,550.0,10.0,0,0.0
86.0,40.0,22.0,0.0,590.0,10.0,0,0.0
40.0,113.0,23.0,0.0,572.0,10.0,0,0.0
61.0,57.0,35.0,0.0,609.0,10.0,0,0.0
44.0,116.0,27.0,0.0,572.0,10.0,0,0.0
102.0,52.0,15.0,0.0,588.0,10.0,0,0.0
129.0,24.0,18.0,0.0,550.0,10.0,0,0.0
12.0,84.0,16.0,0.0,565.0,10.0,0,0.0
132.0,133.0,24.0,0.0,536.0,10.0,0,0.0
22.0,104.0,11.0,0.0,566.0,10.0,0,0.0
104.0,54.0,13.0,0.0,587.0,10.0,0,0.0
104.0,139.0,29.0,0.0,548.0,10.0,0,0.0
54.0,106.0,9.0,0.0,585.0,10.0,1,0.0
139.0,73.0,10.0,0.0,555.0,10.0,1,0.0
101.0,0.0,9.0,0.0,548.0,10.0,1,0.0
46.0,133.0,7.0,0.0,557.0,10.0,1,0.0
138.0,78.0,43.0,0.0,556.0,10.0,0,0.0
16.0,92.0,10.0,0.0,566.0,10.0,1,0.0
66.0,82.0,27.0,0.0,612.0,10.0,0,0.0
107.0,25.0,13.0,0.0,566.0,10.0,0,0.0
115.0,82.0,30.0,0.0,578.0,10.0,0,0.0
90.0,14.0,31.0,0.0,565.0,10.0,0,0.0
50.0,112.0,18.0,0.0,578.0,10.0,0,0.0
47.0,83.0,1.0,0.0,598.0,10.0,1,0.0
37.0,73.0,33.0,0.0,591.0,10.0,0,0.0
108.0,30.0,18.0,0.0,569.0,10.0,0,0.0
82.0,100.0,18.0,0.0,592.0,10.0,0,0.0
30.0,21.0,12.0,0.0,561.0,10.0,0,0.0
112.0,13.0,27.0,0.0,554.0,10.0,0,0.0
5.0,99.0,24.0,0.0,553.0,10.0,0,0.0
67.0,96.0,26.0,0.0,598.0,10.0,0,0.0
103.0,119.0,18.0,0.0,565.0,10.0,0,0.0
89.0,39.0,23.0,0.0,588.0,10.0,0,0.0
32.0,52.0,32.0,0.0,582.0,10.0,0,0.0
13.0,48.0,15.0,0.0,563.0,10.0,0,0.0
81.0,36.0,17.0,0.0,589.0,10.0,0,0.0
8.0,87.0,17.0,0.0,560.0,10.0,0,0.0
44.0,58.0,30.0,0.0,596.0,10.0,0,0.0
113.0,35.0,9.0,0.0,569.0,10.0,1,0.0
60.0,84.0,23.0,0.0,607.0,10.0,0,0.0
116.0,105.0,23.0,0.0,567.0,10.0,0,0.0
139.0,68.0,25.0,0.0,555.0,10.0,0,0.0
140.0,42.0,13.0,0.0,549.0,10.0,0,0.0
117.0,4.0,9.0,0.0,543.0,10.0,1,0.0
97.0,12.0,10.0,0.0,561.0,10.0,1,0.0
55.0,127.0,17.0,0.0,566.0,10.0,0,0.0
73.0,96.0,9.0,0.0,598.0,10.0,1,0.0
39.0,100.0,31.0,0.0,581.0,10.0,0,0.0
54.0,41.0,9.0,0.0,591.0,10.0,1,0.0
137.0,7.0,40.0,0.0,533.0,10.0,0,0.0
69.0,116.0,26.0,0.0,578.0,10.0,0,0.0
10.0,111.0,21.0,0.0,552.0,10.0,0,0.0
92.0,22.0,18.0,0.0,572.0,10.0,0,0.0
113.0,45.0,4.0,0.0,575.0,10.0,1,0.0
138.0,105.0,24.0,0.0,548.0,10.0,0,0.0
54.0,33.0,20.0,0.0,584.0,10.0,0,0.0
104.0,73.0,17.0,0.0,590.0,10.0,0,0.0
36.0,38.0,5.0,0.0,578.0,10.0,1,0.0
140.0,36.0,1.0,0.0,547.0,10.0,1,0.0
16.0,62.0,15.0,0.0,570.0,10.0,0,0.0
139.0,72.0,23.0,0.0,555.0,10.0,0,0.0
2.0,106.0,16.0,0.0,548.0,10.0,0,0.0
64.0,138.0,15.0,0.0,556.0,10.0,0,0.0
116.0,13.0,5.0,0.0,551.0,10.0,1,0.0
103.0,86.0,19.0,0.0,588.0,10.0,0,0.0
137.0,84.0,41.0,0.0,556.0,10.0,0,0.0
121.0,123.0,9.0,0.0,551.0,10.0,1,0.0
85.0,111.0,25.0,0.0,581.0,10.0,0,0.0
78.0,111.0,22.0,0.0,583.0,10.0,0,0.0
120.0,60.0,18.0,0.0,574.0,10.0,0,0.0
29.0,94.0,1.0,0.0,577.0,10.0,1,0.0
79.0,80.0,4.0,0.0,611.0,10.0,1,0.0
12.0,48.0,4.0,0.0,562.0,10.0,1,0.0
51.0,92.0,9.0,0.0,595.0,10.0,1,0.0
10.0,86.0,14.0,0.0,562.0,10.0,0,0.0
85.0,75.0,37.0,0.0,609.0,10.0,0,0.0
4.0,71.0,19.0,0.0,558.0,10.0,0,0.0
50.0,106.0,25.0,0.0,583.0,10.0,0,0.0
83.0,38.0,22.0,0.0,590.0,10.0,0,0.0
65.0,0.0,20.0,0.0,554.0,10.0,0,0.0
28.0,62.0,23.0,0.0,582.0,10.0,0,0.0
54.0,78.0,11.0,0.0,607.0,10.0,0,0.0
61.0,34.0,7.0,0.0,587.0,10.0,1,0.0
70.0,83.0,23.0,0.0,611.0,10.0,0,0.0
38.0,122.0,13.0,0.0,563.0,10.0,0,0.0
103.0,82.0,27.0,0.0,589.0,10.0,0,0.0
17.0,138.0,8.0,0.0,538.0,10.0,1,0.0
84.0,88.0,16.0,0.0,602.0,10.0,0,0.0
36.0,124.0,34.0,0.0,561.0,10.0,0,0.0
69.0,115.0,20.0,0.0,579.0,10.0,0,0.0
49.0,140.0,3.0,0.0,551.0,10.0,1,0.0
58.0,80.0,18.0,0.0,609.0,10.0,0,0.0
116.0,83.0,30.0,0.0,577.0,10.0,0,0.0
34.0,72.0,21.0,0.0,588.0,10.0,0,0.0
34.0,20.0,15.0,0.0,563.0,10.0,0,0.0
109.0,78.0,21.0,0.0,585.0,10.0,0,0.0
39.0,13.0,20.0,0.0,560.0,10.0,0,0.0
137.0,96.0,9.0,0.0,553.0,10.0,1,0.0
66.0,40.0,20.0,0.0,594.0,10.0,0,0.0
120.0,47.0,18.0,0.0,569.0,10.0,0,0.0
32.0,6.0,11.0,0.0,550.0,10.0,0,0.0
64.0,115.0,15.0,0.0,579.0,10.0,0,0.0
99.0,34.0,9.0,0.0,578.0,10.0,1,0.0
27.0,46.0,35.0,0.0,575.0,10.0,0,0.0
79.0,72.0,22.0,0.0,615.0,10.0,0,0.0
135.0,65.0,3.0,0.0,559.0,10.0,1,0.0
86.0,80.0,21.0,0.0,606.0,10.0,0,0.0
120.0,14.0,20.0,0.0,549.0,10.0,0,0.0
107.0,102.0,12.0,0.0,576.0,10.0,0,0.0
60.0,23.0,16.0,0.0,576.0,10.0,0,0.0
123.0,84.0,13.0,0.0,570.0,10.0,0,0.0
9.0,19.0,10.0,0.0,545.0,10.0,1,0.0
