x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,2535.0,0.0,1,0.0
48.0,47.0,19.0,31.0,504.0,10.0,0,0.14
78.0,63.0,19.0,10.0,416.0,10.0,0,3.25
90.0,44.0,6.0,32.0,536.0,10.0,1,3.93
113.0,35.0,9.0,55.0,634.0,10.0,1,5.72
79.0,72.0,22.0,9.0,494.0,10.0,0,6.14
81.0,57.0,8.0,17.0,473.0,10.0,1,7.66
65.0,80.0,20.0,11.0,415.0,10.0,0,7.97
79.0,80.0,4.0,13.0,483.0,10.0,1,8.09
120.0,60.0,18.0,50.0,618.0,10.0,0,8.34
85.0,75.0,37.0,15.0,378.0,10.0,0,10.35
46.0,133.0,7.0,166.0,558.0,10.0,1,10.5
44.0,36.0,9.0,42.0,557.0,10.0,1,10.76
66.0,40.0,20.0,30.0,577.0,10.0,0,11.32
70.0,94.0,32.0,24.0,470.0,10.0,0,11.5
82.0,103.0,15.0,35.0,475.0,10.0,0,11.72
81.0,36.0,17.0,68.0,552.0,10.0,0,14.93
104.0,54.0,13.0,37.0,567.0,10.0,0,16.81
44.0,116.0,27.0,61.0,483.0,10.0,0,17.09
66.0,91.0,16.0,21.0,451.0,10.0,0,17.5
86.0,40.0,22.0,34.0,407.0,10.0,0,17.94
103.0,44.0,12.0,42.0,521.0,10.0,0,18.38
60.0,23.0,16.0,48.0,502.0,10.0,0,19.57
44.0,58.0,30.0,28.0,387.0,10.0,0,20.81
15.0,4.0,23.0,198.0,729.0,10.0,0,21.25
41.0,36.0,13.0,44.0,575.0,10.0,0,21.46
89.0,39.0,23.0,36.0,451.0,10.0,0,21.92
107.0,77.0,34.0,37.0,542.0,10.0,0,21.99
69.0,6.0,8.0,158.0,625.0,10.0,1,22.1
42.0,29.0,12.0,51.0,550.0,10.0,0,22.71
139.0,73.0,10.0,150.0,666.0,10.0,1,23.62
29.0,60.0,14.0,42.0,497.0,10.0,0,25.97
33.0,117.0,20.0,169.0,702.0,10.0,0,31.81
54.0,33.0,20.0,40.0,633.0,10.0,0,36.63
120.0,47.0,18.0,55.0,543.0,10.0,0,36.74
137.0,96.0,9.0,71.0,556.0,10.0,1,37.91
78.0,111.0,22.0,41.0,629.0,10.0,0,39.39
64.0,132.0,8.0,62.0,589.0,10.0,1,40.79
32.0,6.0,11.0,221.0,659.0,10.0,0,55.17
65.0,0.0,20.0,121.0,592.0,10.0,0,70.62
119.0,73.0,15.0,247.0,810.0,10.0,0,71.45
12.0,48.0,4.0,76.0,508.0,10.0,1,72.57
116.0,13.0,5.0,79.0,506.0,10.0,1,76.36
108.0,30.0,18.0,164.0,722.0,10.0,0,80.98
139.0,68.0,25.0,122.0,625.0,10.0,0,91.75
