x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,634.0,0.0,1,0.0
10.0,86.0,14.0,0.0,562.0,10.0,0,0.0
16.0,62.0,15.0,0.0,570.0,10.0,0,0.0
96.0,26.0,10.0,0.0,573.0,10.0,1,0.0
16.0,39.0,20.0,0.0,562.0,10.0,0,0.0
16.0,92.0,10.0,0.0,566.0,10.0,1,0.0
97.0,29.0,30.0,0.0,575.0,10.0,0,0.0
6.0,25.0,10.0,0.0,546.0,10.0,1,0.0
85.0,106.0,20.0,0.0,585.0,10.0,0,0.0
112.0,67.0,10.0,0.0,582.0,10.0,1,0.0
61.0,48.0,20.0,0.0,601.0,10.0,0,0.0
113.0,32.0,36.0,0.0,567.0,10.0,0,0.0
63.0,57.0,10.0,0.0,610.0,10.0,1,0.0
58.0,95.0,35.0,0.0,597.0,10.0,0,0.0
90.0,44.0,6.0,0.0,592.0,10.0,1,0.0
125.0,68.0,20.0,0.0,569.0,10.0,0,0.0
19.0,37.0,20.0,0.0,564.0,10.0,0,0.0
137.0,96.0,9.0,0.0,553.0,10.0,1,0.0
4.0,23.0,10.0,0.0,543.0,10.0,1,0.0
17.0,37.0,30.0,0.0,562.0,10.0,0,0.0
137.0,137.0,27.0,0.0,530.0,10.0,0,0.0
122.0,113.0,20.0,0.0,557.0,10.0,0,0.0
121.0,112.0,20.0,0.0,558.0,10.0,0,0.0
87.0,39.0,20.0,0.0,589.0,10.0,0,0.0
66.0,40.0,20.0,0.0,594.0,10.0,0,0.0
109.0,78.0,21.0,0.0,585.0,10.0,0,0.0
21.0,48.0,10.0,0.0,571.0,10.0,1,0.0
19.0,39.0,10.0,0.0,565.0,10.0,1,0.0
126.0,112.0,10.0,0.0,554.0,10.0,1,0.0
86.0,102.0,10.0,0.0,589.0,10.0,1,0.0
88.0,29.0,33.0,0.0,580.0,10.0,0,0.0
20.0,69.0,13.0,0.0,574.0,10.0,0,0.0
103.0,119.0,18.0,0.0,565.0,10.0,0,0.0
44.0,36.0,9.0,0.0,582.0,10.0,1,0.0
60.0,84.0,23.0,0.0,607.0,10.0,0,0.0
140.0,42.0,13.0,0.0,549.0,10.0,0,0.0
35.0,102.0,10.0,0.0,577.0,10.0,1,0.0
8.0,87.0,17.0,0.0,560.0,10.0,0,0.0
16.0,38.0,20.0,0.0,562.0,10.0,0,0.0
116.0,22.0,32.0,0.0,558.0,10.0,0,0.0
63.0,50.0,10.0,0.0,603.0,10.0,1,0.0
117.0,92.0,25.0,0.0,573.0,10.0,0,0.0
126.0,23.0,13.0,0.0,551.0,10.0,0,0.0
118.0,108.0,10.0,0.0,563.0,10.0,1,0.0
50.0,112.0,18.0,0.0,578.0,10.0,0,0.0
119.0,114.0,20.0,0.0,559.0,10.0,0,0.0
28.0,99.0,10.0,0.0,573.0,10.0,1,0.0
