x,y,demand,open,close,servicetime,drone_serve,time
70.0,70.0,0.0,0.0,1351.0,0.0,1,0.0
93.0,36.0,20.0,41.0,288.0,90.0,0,2.28
127.0,29.0,20.0,70.0,236.0,90.0,0,2.57
74.0,96.0,30.0,26.0,284.0,90.0,0,2.8
89.0,73.0,10.0,19.0,121.0,90.0,1,3.13
118.0,114.0,10.0,65.0,87.0,90.0,1,3.15
67.0,55.0,10.0,15.0,203.0,90.0,1,6.22
91.0,78.0,10.0,66.0,163.0,90.0,1,6.73
97.0,28.0,20.0,89.0,192.0,90.0,0,8.16
63.0,57.0,10.0,14.0,413.0,90.0,1,8.5
28.0,74.0,20.0,57.0,391.0,90.0,0,8.89
74.0,93.0,20.0,23.0,203.0,90.0,0,9.03
109.0,131.0,20.0,72.0,107.0,90.0,0,9.51
115.0,134.0,30.0,148.0,190.0,90.0,0,12.13
84.0,99.0,20.0,32.0,126.0,90.0,0,12.18
21.0,44.0,20.0,104.0,192.0,90.0,0,13.15
103.0,69.0,30.0,33.0,291.0,90.0,0,13.49
95.0,35.0,10.0,115.0,333.0,90.0,1,16.32
127.0,28.0,30.0,86.0,236.0,90.0,0,16.75
97.0,29.0,30.0,49.0,346.0,90.0,0,17.79
130.0,27.0,30.0,198.0,311.0,90.0,0,18.41
93.0,75.0,30.0,38.0,378.0,90.0,0,22.37
109.0,71.0,20.0,83.0,175.0,90.0,0,23.86
32.0,77.0,20.0,90.0,167.0,90.0,0,25.57
87.0,108.0,20.0,193.0,432.0,90.0,0,27.28
2.0,28.0,10.0,79.0,299.0,90.0,1,27.66
112.0,71.0,20.0,102.0,343.0,90.0,0,28.39
1.0,34.0,20.0,77.0,319.0,90.0,0,29.47
85.0,106.0,20.0,165.0,274.0,90.0,0,30.88
10.0,137.0,30.0,110.0,256.0,90.0,0,31.33
87.0,39.0,20.0,35.0,331.0,90.0,0,32.42
35.0,76.0,10.0,35.0,275.0,90.0,1,32.55
86.0,102.0,10.0,35.0,252.0,90.0,1,32.73
99.0,96.0,10.0,38.0,309.0,90.0,1,34.7
62.0,58.0,20.0,106.0,297.0,90.0,0,35.8
102.0,104.0,20.0,56.0,402.0,90.0,0,36.68
101.0,96.0,10.0,56.0,206.0,90.0,1,38.8
119.0,114.0,20.0,126.0,187.0,90.0,0,40.39
28.0,99.0,10.0,51.0,226.0,90.0,1,40.75
0.0,27.0,30.0,199.0,333.0,90.0,0,41.59
74.0,99.0,20.0,47.0,371.0,90.0,0,43.17
40.0,132.0,20.0,68.0,285.0,90.0,0,43.92
24.0,26.0,20.0,127.0,363.0,90.0,0,45.36
21.0,48.0,10.0,53.0,274.0,90.0,1,47.15
28.0,33.0,20.0,55.0,135.0,90.0,0,48.01
96.0,26.0,10.0,152.0,312.0,90.0,1,51.11
76.0,99.0,20.0,135.0,468.0,90.0,0,53.11
16.0,138.0,10.0,86.0,142.0,90.0,1,53.44
129.0,9.0,10.0,84.0,223.0,90.0,1,57.06
39.0,128.0,10.0,65.0,367.0,90.0,1,59.6
25.0,26.0,20.0,81.0,226.0,90.0,0,64.15
28.0,107.0,20.0,170.0,311.0,90.0,0,69.35
10.0,118.0,10.0,76.0,181.0,90.0,1,72.58
8.0,119.0,20.0,100.0,238.0,90.0,0,74.9
135.0,6.0,30.0,91.0,333.0,90.0,0,88.47
135.0,3.0,20.0,260.0,290.0,90.0,0,90.94
8.0,138.0,30.0,191.0,360.0,90.0,0,91.4
122.0,113.0,20.0,168.0,512.0,90.0,0,92.51
88.0,35.0,20.0,213.0,429.0,90.0,0,97.71
8.0,124.0,10.0,200.0,328.0,90.0,1,101.8
26.0,105.0,40.0,118.0,177.0,90.0,0,113.62
21.0,115.0,10.0,211.0,471.0,90.0,1,124.19
43.0,135.0,10.0,176.0,332.0,90.0,1,135.85
86.0,36.0,20.0,299.0,528.0,90.0,0,139.22
17.0,43.0,10.0,232.0,251.0,90.0,1,139.24
113.0,71.0,10.0,169.0,458.0,90.0,1,140.44
